bus_id,bus_name,area,loss_zone,type,voltage,angle,load_P,load_Q,generation_p,generation_Q,base_kV,desired_volts,MAX_Q,Min_Q,G,B,control_bus_number,Par_Group,Name_Ctrl,Type_Ctrl,Value_Ctrl,Gen_Model,Gen_Par,AVR_Model,AVR_Par,GOV_Model,GOV_Par,PSS_Model,PSS_Par,Rate_MVA,Rate_MW,Xdp,Xdpp,X2,Tj,P_rate
3747,3748,1,1,2,1.0952,-10.052,0.0721,0.0131,0.1,0.06,0,0,0.06,0.0,0,0.0,0,0,,0,0,3,182,12,319,7,4,2,59,25.0,20.0,0.2,0.1,0.1,6.0,20.0
3764,3765,1,1,2,1.0973,-25.265,0.149,0.0231,0.044000000000000004,0.002,0,0,0.045,0.002,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
3778,3779,1,1,2,1.0975,-14.449000000000002,0.2012,0.0281,0.027000000000000003,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,136,12,227,7,33,4,97,6.74,5.4,0.1,0.05,0.05,8.29222,5.4
3787,3788,1,1,2,1.0943,-15.839,0.23800000000000002,0.0171,0.049,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.8
3810,3811,1,1,2,1.1155,-12.024000000000001,0.0613,0.1708,1.2890000000000001,0.2948,0,0,0.6,0.0,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,257.8
3813,3814,1,1,2,1.0683,-15.144,0.0312,0.006,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3820,3821,1,1,2,1.0983,-15.465,0.114,0.0291,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
3821,3822,1,1,2,1.0986,-15.446,0.1904,0.0281,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
3858,3859,1,1,2,1.12,-13.232000000000001,0.1306,0.3014,1.3,0.3767,0,0,1.49,-0.33,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,260.0
3859,3860,1,1,2,1.12,-13.24,0.1306,0.3014,1.8038,0.7649,0,0,1.49,-0.33,0,0.0,0,0,,0,0,3,63,12,106,8,50,4,49,399.9,360.0,0.1,0.05,0.05,15.66,360.76
3866,3867,1,1,2,1.078,-15.367,0.1931,0.0232,0.025,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.0
3872,3873,1,1,2,1.0967,-15.853,0.2582,0.0844,0.12,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,8,12,14,7,2,4,8,30.0,24.0,0.2,0.1,0.1,5.91,24.0
3882,3883,1,1,2,1.1164,-13.796,0.1356,0.3125,2.31,0.6,0,0,0.6,0.0,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,462.0
3888,3889,1,1,2,1.1087,-14.595,0.1723,0.0922,0.21,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,108,12,49,7,1,4,38,47.647,40.5,0.2,0.1,0.1,6.37,42.0
3902,3903,1,1,2,1.1085,-14.505,0.2189,0.0221,0.07,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,124,12,204,8,82,4,91,17.5,14.0,0.1,0.05,0.05,18.25984,14.000000000000002
3905,3906,1,1,2,1.105,-12.012,0.0323,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3920,3921,1,1,2,1.1049,-11.047,0.1215,0.0301,0.304,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,26,12,41,7,2,2,11,70.59,60.0,0.2,0.1,0.1,4.9126,60.8
3925,3926,1,1,2,1.0665,-14.979000000000001,0.2098,0.0151,0.02,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,4.0
3930,3931,1,1,2,1.0925,-16.172,0.1113,0.0095,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3941,3942,1,1,2,1.092,-13.970999999999998,0.1614,0.0251,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3946,3947,1,1,2,1.117,-10.019,0.1306,0.3014,1.29,0.2869,0,0,1.05,-0.11,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,258.0
3948,3949,1,1,2,1.0944,-14.074000000000002,0.001,0.01,0.36,0.1564,0,0,0.3,0.0,0,0.0,0,0,,0,0,3,154,12,257,7,1,2,47,82.25,72.0,0.2,0.1,0.1,5.7,72.0
3951,3952,1,1,2,1.0995,-14.341,0.0538,0.005,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3971,3972,1,1,2,1.1074,-11.932,0.0603,0.1608,1.01,0.256,0,0,0.3,0.0,0,0.0,0,0,,0,0,3,16,12,24,8,9,4,12,222.22,200.0,0.2,0.1,0.1,8.78,202.0
3977,3978,1,1,2,1.0754,-14.107999999999999,0.1027,0.0153,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3992,3993,1,1,2,1.0991,-13.604000000000001,0.0645,0.006,0.12,0.1957,0,0,0.3,0.0,0,0.0,0,0,,0,0,3,8,12,14,7,2,4,8,30.0,24.0,0.2,0.1,0.1,5.91,24.0
3994,3995,1,1,2,1.1154,-12.03,0.0344,0.01,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
3996,3997,1,1,2,1.1072,-14.940999999999999,0.0861,0.0151,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
4001,4002,1,1,2,1.0931,-14.665999999999999,0.0366,0.0121,0.083,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.6
4005,4006,1,1,2,1.1018,-14.043,0.0,0.01,0.68,0.0963,0,0,0.67,0.0,0,0.0,0,0,,0,0,3,77,12,130,1,3,2,30,158.8,135.0,0.2,0.1,0.1,8.0,136.0
4020,4021,1,1,2,1.115,-12.102,0.1529,0.2865,0.92,0.4093,0,0,0.84,-0.15,0,0.0,0,0,,0,0,3,199,12,340,8,117,4,150,200.0,180.0,0.2,0.1,0.1,7.7,184.0
4021,4022,1,1,2,1.1019,-14.110999999999999,0.3303,0.2865,0.84,0.5439,0,0,0.84,-0.15,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,168.0
4033,4034,1,1,2,1.1022,-15.138,0.0839,0.0151,0.025,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,195,7,15,4,89,6.25,5.0,0.2,0.1,0.1,9.12992,5.0
4061,4062,1,1,2,1.0835,-14.349,0.0215,0.01,0.0335,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,48,12,90,8,13,2,18,6.67,6.2,0.2,0.1,0.1,8.1,6.7
4068,4069,1,1,2,1.0885,-10.770999999999999,0.6534,0.4245,0.87,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,174.0
4099,4100,1,1,2,1.1192,-0.90481,0.0738,0.0478,0.78,0.3072,0,0,0.41200000000000003,0.0,0,0.0,0,0,,0,0,3,86,12,149,8,65,4,68,176.47,150.0,0.2,0.1,0.1,5.88,156.0
4123,4124,1,1,2,1.1114,-3.5886,0.1237,0.0752,0.55,0.1496,0,0,0.9,-0.2,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
4124,4125,1,1,2,1.1127,-3.1463,0.0201,0.0402,0.55,0.3577,0,0,0.45,-0.1,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
4200,4201,1,1,2,1.119,-0.38999,0.3482,0.2337,1.13,0.5103,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,172,12,295,8,115,4,125,258.82,220.0,0.1,0.05,0.05,14.0014,225.99999999999997
4201,4202,1,1,2,1.1185,-0.57081,0.1105,0.1809,1.13,0.6616,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,172,12,295,8,115,4,125,258.82,220.0,0.1,0.05,0.05,14.0014,225.99999999999997
4205,4206,1,1,2,1.113,-1.5298,0.0001,0.0001,0.168,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,187,12,320,8,8,4,140,38.82,33.0,0.2,0.1,0.1,5.999,33.6
4226,4227,1,1,2,1.12,-1.7042,0.2426,0.6611,3.86,1.5073,0,0,2.16,0.32,0,0.0,0,0,,0,0,3,37,12,51,8,19,4,27,855.6,770.0,0.2,0.1,0.1,9.0,772.0
4227,4228,1,1,2,1.12,-1.1206,0.2543,0.6611,3.83,1.3431,0,0,1.87,-0.31,0,0.0,0,0,,0,0,3,1252,0,0,0,0,0,0,660.0,660.0,0.2,0.1,0.1,10.083,766.0
4231,4232,1,1,2,1.1114,-1.9121,0.0094,0.0007,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4232,4233,1,1,2,1.12,0.07272,0.1105,0.1809,1.35,0.3096,0,0,1.1,-0.4,0,0.0,0,0,,0,0,3,1733,12,110,7,75,4,51,255.556,250.0,0.2,0.1,0.1,8.62,270.0
4238,4239,1,1,2,1.1088,-5.1454,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4239,4240,1,1,2,1.109,-5.2853,0.3418,0.0022,0.4,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,150,12,249,7,4,2,43,94.12,80.0,0.1,0.05,0.05,10.88,80.0
4240,4241,1,1,2,1.103,-5.0868,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4249,4250,1,1,2,1.105,-6.4848,0.0,0.0151,0.24,0.18,0,0,0.18,0.09,0,0.0,0,0,,0,0,3,24,12,39,7,5,2,10,60.0,48.0,0.1,0.05,0.05,12.34,48.0
4250,4251,1,1,2,1.105,-6.4776,0.221,0.0896,0.0,0.0,0,0,0.18,0.09,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4251,4252,1,1,2,1.1049,-6.481,0.0794,0.0301,0.29,0.14,0,0,0.14,0.105,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,57.5,57.5,0.2,0.1,0.1,10.0,57.99999999999999
4342,4343,1,1,2,1.1151,-1.1208,0.0425,0.0568,0.5,0.375,0,0,1.125,0.504,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
4343,4344,1,1,2,1.1054,-3.9432,0.0578,0.0792,0.5,0.375,0,0,0.375,0.168,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
4366,4367,1,1,2,1.0866,-7.3714,1.0952,0.5124,0.5,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
4383,4384,1,1,2,1.1162,-6.5134,0.19399999999999998,0.0694,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
4384,4385,1,1,2,1.1161,-6.506,0.18600000000000003,0.0976,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
4385,4386,1,1,2,1.1166,-6.5183,0.1679,0.0383,0.25,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,269,1,1,4,110,62.5,50.0,0.066667,0.033333,0.033333,15.678,50.0
4412,4413,1,1,2,1.12,-0.8301299999999999,0.0949,0.0989,0.7,0.1843,0,0,0.525,0.0,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
4413,4414,1,1,2,1.1141,-3.1903,0.0855,0.092,0.7,0.525,0,0,0.945,0.168,0,0.0,0,0,,0,0,3,65,12,114,1,1,2,25,155.56,140.0,0.2,0.1,0.1,8.1,140.0
4420,4421,1,1,2,1.1059,-1.0423,0.5302,0.2946,0.5,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
4481,4482,1,1,2,1.1092,-3.5869999999999997,0.0001,0.0001,0.165,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,187,12,320,8,8,4,140,38.82,33.0,0.2,0.1,0.1,5.999,33.0
4482,4483,1,1,2,1.1091,-3.6089,0.9054,0.3394,0.146,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,88,12,156,7,10,4,70,32.2,29.0,0.2,0.1,0.1,2.54,29.2
4483,4484,1,1,2,1.1001,-6.185,0.2845,0.0741,0.055,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,117,12,196,7,16,4,89,12.5,10.0,0.1,0.05,0.05,18.25984,11.0
4517,4518,1,1,2,1.114,-1.5304,0.1251,0.0185,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4523,4524,1,1,2,1.1123,-5.9378,0.1257,0.0892,0.55,0.253,0,0,0.41,-0.065,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
4524,4525,1,1,2,1.12,-3.5299,0.1005,0.4421,2.3,0.8653,0,0,1.13,-0.05,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,459.99999999999994
4525,4526,1,1,2,1.1183,-0.7005399999999999,0.1005,0.4421,2.25,1.2,0,0,1.2,-0.1,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
4582,4583,1,1,2,1.0937,-4.6884,0.3971,0.1409,0.57,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,113.99999999999999
4590,4591,1,1,2,1.111,-4.8751,0.1265,0.1638,1.2,0.73,0,0,0.73,-0.01,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
4591,4592,1,1,2,1.1186,-1.1164,0.1265,0.1622,1.2,0.3204,0,0,0.73,-0.01,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
4592,4593,1,1,2,1.1199,0.21118,0.0703,0.1407,1.2,0.2031,0,0,1.46,-0.02,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
4602,4603,1,1,2,1.12,-1.5455,0.2031,0.4937,2.5,1.1556,0,0,1.66,-0.1,0,0.0,0,0,,0,0,3,156,12,260,7,80,4,109,722.2,500.0,0.2,0.1,0.1,10.4,500.0
4613,4614,1,1,2,1.12,-6.2841,0.1118,0.16399999999999998,1.19,0.4956,0,0,0.8,-0.25,0,0.0,0,0,,0,0,3,64,12,110,8,54,4,51,255.556,230.0,0.2,0.1,0.1,8.62,238.0
4614,4615,1,1,2,1.12,-6.2691,0.1235,0.1811,1.17,0.2729,0,0,0.8,-0.25,0,0.0,0,0,,0,0,3,64,12,110,8,54,4,51,255.556,230.0,0.2,0.1,0.1,8.62,234.0
4615,4616,1,1,2,1.1189,-6.6462,0.1206,0.2612,2.1,1.087,0,0,1.6,-0.5,0,0.0,0,0,,0,0,3,1470,12,398,7,77,4,182,472.2,375.0,0.2,0.1,0.1,6.4,420.0
4656,4657,1,1,2,1.0997,-6.386,0.0402,0.0402,0.55,0.3098,0,0,1.159,-0.154,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,110.00000000000001
4671,4672,1,1,2,1.0976,-4.2443,0.20600000000000002,0.0869,0.24,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,24,12,39,7,5,2,10,60.0,48.0,0.1,0.05,0.05,12.34,48.0
4672,4673,1,1,2,1.0948,-2.4268,0.0715,0.023,0.08,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,21.18,16.0,0.2,0.1,0.1,5.45,16.0
4673,4674,1,1,2,1.1065,-2.0069,0.0996,0.08,0.15,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,144,12,236,8,89,4,101,42.5,30.0,0.2,0.1,0.1,6.6,30.0
4674,4675,1,1,2,1.1077,-1.8429,0.151,0.0805,0.22,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,162,12,275,7,1,2,53,51.76,44.0,0.2,0.1,0.1,5.96,44.0
4678,4679,1,1,2,1.12,-0.62105,0.2976,0.4287,2.25,0.4523,0,0,1.31,-0.06,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
4700,4701,1,1,2,1.1012,-10.286,0.0231,0.0426,0.46,0.3449,0,0,0.35,-0.06,0,0.0,0,0,,0,0,3,170,12,287,8,112,4,119,105.88,90.0,0.2,0.1,0.1,8.48,92.0
4701,4702,1,1,2,1.1011,-10.302,0.0316,0.0102,0.0,0.0,0,0,0.35,-0.06,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
4884,4885,1,1,2,1.1021,-11.238,0.0391,0.0457,0.64,0.2714,0,0,0.37200000000000005,0.077,0,0.0,0,0,,0,0,3,206,12,354,1,6,4,158,147.0,125.0,0.2,0.1,0.1,5.972,128.0
4912,4913,1,1,2,1.12,-3.5929,0.2124,0.3223,1.7209999999999999,0.6287,0,0,1.59,0.0,0,0.0,0,0,,0,0,3,22,9,4,4,5,4,17,388.2,330.0,0.2,0.1,0.1,7.62,344.2
4913,4914,1,1,2,1.12,-3.9146,0.1507,0.1909,1.61,0.5304,0,0,1.14,-0.27,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,322.0
4914,4915,1,1,2,1.12,-2.8303,0.1998,0.221,0.8136,0.5458,0,0,1.14,-0.27,0,0.0,0,0,,0,0,11,1,0,0,0,0,0,0,162.5,162.5,0.1,0.05,0.05,20.0,162.72
4922,4923,1,1,2,1.114,-6.7291,0.0778,0.0783,0.8416,0.15,0,0,0.52,0.0,0,0.0,0,0,,0,0,3,1698,12,160,8,70,4,72,183.34,165.0,0.2,0.1,0.1,8.37,168.32
4923,4924,1,1,2,1.1031,-7.0517,0.179,0.1693,2.2,0.46,0,0,1.3,0.336,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,440.00000000000006
5030,5031,1,1,2,1.1039,-5.1043,0.1703,0.0664,0.4,0.26,0,0,0.26,0.13,0,0.0,0,0,,0,0,3,150,12,249,7,4,2,43,94.12,80.0,0.1,0.05,0.05,10.88,80.0
5074,5075,1,1,2,1.12,-1.5793,0.1886,0.35,2.25,0.5948,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
5075,5076,1,1,2,1.12,-0.45811999999999997,0.1407,0.3215,2.25,0.7127,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
5076,5077,1,1,2,1.1184,-1.3029,0.1407,0.3215,2.25,1.4,0,0,1.4,-0.35,0,0.0,0,0,,0,0,3,232,12,398,8,123,4,182,472.2,425.0,0.2,0.1,0.1,10.577,450.0
5106,5107,1,1,2,1.1024,-4.5223,0.371,0.2043,0.33,0.203,0,0,0.46299999999999997,0.203,0,0.0,0,0,,0,0,10,1,0,0,0,0,0,0,66.0,66.0,0.2,0.1,0.1,10.0,66.0
5107,5108,1,1,2,1.0966,-6.6413,0.0,0.0,0.0,0.0,0,0,0.26,0.13,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
5142,5143,1,1,2,1.0906,-2.7025,0.3027,0.1589,0.32,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,23,12,38,7,5,4,19,75.294,64.0,0.1,0.05,0.05,13.6,64.0
5143,5144,1,1,2,1.0906,-2.693,0.2987,0.1484,0.32,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,23,12,38,7,5,4,19,75.294,64.0,0.1,0.05,0.05,13.6,64.0
5162,5163,1,1,2,1.0751,-7.9648,0.405,0.09,0.105,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,160,12,270,1,1,4,110,26.25,21.0,0.2,0.1,0.1,5.114,21.0
5164,5165,1,1,2,1.12,-12.508,0.0603,0.201,1.2,0.5725,0,0,0.85,-0.15,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
5165,5166,1,1,2,1.12,-12.498,0.0884,0.2061,1.2,0.3487,0,0,0.85,-0.15,0,0.0,0,0,,0,0,3,90,12,163,8,72,4,73,274.0,240.0,0.1,0.05,0.05,13.0,240.0
5180,5181,1,1,2,1.1019,-13.289000000000001,0.0649,0.0121,0.0178,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,3.56
5195,5196,1,1,2,1.082,-14.837,0.0519,0.0049,0.049,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,1034,12,214,7,26,4,93,9.0,9.0,0.2,0.1,0.1,5.632,9.8
5199,5200,1,1,2,1.0644,-16.820999999999998,0.044000000000000004,0.0013,0.0026,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.52
5201,5202,1,1,2,1.0861,-16.526,0.0301,0.0502,0.5,0.3,0,0,0.3,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
5202,5203,1,1,2,1.0863,-17.61,0.0355,0.0608,0.5,0.3,0,0,0.3,0.0,0,0.0,0,0,,0,0,9,1,0,0,0,0,0,0,100.0,100.0,0.2,0.1,0.1,10.0,100.0
5228,5229,1,1,2,1.12,-33.997,0.1916,0.3466,0.9,1.0102,0,0,1.17,-0.19,0,0.0,0,0,,0,0,3,199,12,340,8,117,4,150,200.0,180.0,0.2,0.1,0.1,7.7,180.0
5234,5235,1,1,2,1.064,-27.712,0.0002,0.0043,0.57,0.16,0,0,0.24,0.0,0,0.0,0,0,,0,0,3,172,12,296,8,1,4,126,129.41,110.0,0.2,0.1,0.1,7.0007,113.99999999999999
5238,5239,1,1,2,1.0874,-33.352,0.3298,0.3206,1.55,1.4,0,0,1.4,-0.24,0,0.0,0,0,,0,0,3,215,12,367,9,4,4,168,388.235,300.0,0.2,0.1,0.1,5.272,310.0
5239,5240,1,1,2,1.0868,-33.369,0.0804,0.1608,1.06,0.89,0,0,0.89,-0.16,0,0.0,0,0,,0,0,3,16,12,24,8,9,4,12,222.22,200.0,0.2,0.1,0.1,8.78,212.0
5244,5245,1,1,2,1.0212,-39.933,0.1449,0.0715,0.0219,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,120,12,209,7,14,0,0,5.0,3.2,0.1,0.05,0.05,2.04,4.38
5245,5246,1,1,2,1.0719,-37.563,0.0079,0.0032,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
5248,5249,1,1,2,1.0642,-33.046,0.1334,-0.0007,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
5250,5251,1,1,2,1.0559,-28.618000000000002,0.0385,-0.0263,0.06,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,149,12,248,8,8,2,7,15.294,12.0,0.2,0.1,0.1,5.45,12.0
5251,5252,1,1,2,1.0772,-31.778000000000002,0.0302,0.0503,0.605,0.17,0,0,0.17,0.0,0,0.0,0,0,,0,0,3,30,12,44,8,8,4,23,155.5,120.0,0.2,0.1,0.1,8.2,121.0
5252,5253,1,1,2,1.0772,-32.874,0.0002,0.0002,0.335,0.12,0,0,0.12,0.0,0,0.0,0,0,,0,0,3,26,12,41,1,1,2,11,70.59,67.0,0.2,0.1,0.1,4.9126,67.0
5265,5266,1,1,2,1.0276,-28.471999999999998,0.29600000000000004,0.1152,0.044000000000000004,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,20,12,34,1,1,2,7,10.0,8.0,0.2,0.1,0.1,5.45,8.8
5273,5274,1,1,2,1.0542,-24.478,0.0644,0.0127,0.3,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,26,12,41,7,2,2,11,70.59,60.0,0.2,0.1,0.1,4.9126,60.0
5277,5278,1,1,2,1.0623,-18.476,0.1052,0.0318,0.115,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,24,12,39,1,1,2,10,30.0,23.0,0.2,0.1,0.1,6.17,23.0
5279,5280,1,1,2,1.0911,-19.149,1.0249,0.7636,0.0,0.0,0,0,0.9,-0.15,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
5285,5286,1,1,2,1.0711,-16.725,0.0549,0.0001,0.065,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,3,185,12,314,7,1,2,58,15.625,12.5,0.2,0.1,0.1,5.1,13.0
5294,5295,1,1,2,1.0357,-22.018,0.2163,0.0416,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,,0,0,6,1225,12,765,0,0,8,1,100.0,0.0,0.2,0.1,0.1,2.99,0.0
