ID,Par_No,SB_LIB,XD,XDP,XDPP,Xq,XqP,XqPP,X2,Ra,TD0P,TD0PP,Tq0P,Tq0PP,TJ,a,b,n,D_Sec,Note
1473,1473,0.0000,2.090000,0.329300,0.254500,1.920000,0.500000,0.254500,0.280000,0.000000,7.430000,0.021000,0.700000,0.100000,10.000000,1.000000,0.129000,7.666977,0.000000,
1474,1474,0.0000,2.610000,0.264000,0.225000,2.480000,0.712000,0.248000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,8.116900,1.000000,0.190000,9.469637,0.000000,
1475,1475,0.0000,2.610000,0.261000,0.225000,2.480000,0.712000,0.248000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,8.116900,1.000000,0.190000,9.469637,0.000000,
1476,1476,0.0000,2.060000,0.264400,0.195700,1.970000,0.264400,0.195700,0.182600,0.000000,8.440000,0.040000,0.900000,0.040000,7.967030,0.900000,0.000000,9.000000,0.000000,
1477,1477,0.0000,2.060000,0.264400,0.195700,1.970000,0.264400,0.195700,0.182600,0.000000,8.440000,0.040000,0.900000,0.040000,7.967030,1.000000,0.177000,7.768400,0.000000,
1478,1478,0.0000,1.892900,0.275100,0.198500,1.892900,0.275100,0.198500,0.204500,0.002067,8.446000,0.179200,0.938000,0.179200,9.357090,1.000000,0.157000,7.462017,0.000000,
1479,1479,0.0000,2.082200,0.302700,0.214070,2.082200,0.417300,0.214070,0.204500,0.002879,8.443000,0.047000,0.938000,0.047000,9.837550,1.000000,0.157000,7.462017,0.000000,
1480,1480,0.0000,2.180000,0.302000,0.240000,2.140000,0.480000,0.240000,0.182000,0.002000,9.400000,0.025000,2.000000,2.000000,7.692850,1.000000,0.135000,6.747914,0.000000,
1481,1481,0.0000,2.180000,0.302000,0.240000,2.140000,0.480000,0.214000,0.182000,0.002000,9.400000,0.025000,2.000000,0.040000,7.692850,1.000000,0.135000,6.747914,0.000000,
1482,1482,0.0000,2.614000,0.264000,0.225000,2.484000,0.712000,0.248000,0.182000,0.001640,8.860000,0.036000,2.500000,0.200000,9.564740,1.000000,0.219000,8.721259,0.000000,
1483,1483,0.0000,2.270000,0.303500,0.221600,2.210000,0.445400,0.215700,0.204000,0.003000,8.650000,0.044000,0.960000,0.060000,13.946020,1.000000,0.098000,8.768952,0.000000,
1484,1484,0.0000,2.270000,0.303500,0.221600,2.210000,0.445400,0.215700,0.204000,0.003000,8.650000,0.044000,0.960000,0.060000,13.946020,1.000000,0.109000,8.489165,0.000000,
1485,1485,0.0000,1.800000,0.202000,0.160000,1.750000,0.382000,0.160000,0.160000,0.003000,8.600000,0.044000,1.000000,0.070000,9.427760,1.000000,0.100000,9.827469,0.000000,
1486,1486,0.0000,2.610000,0.264000,0.225000,2.480000,0.712000,0.248000,0.191000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.190000,9.469637,0.000000,
1487,1487,0.0000,2.614000,0.264000,0.225000,2.484000,0.712000,0.248000,0.191000,0.000000,8.560000,0.036000,2.500000,0.200000,9.618700,1.000000,0.220000,8.540884,0.000000,
1488,1488,0.0000,1.890000,0.275000,0.199000,1.890000,0.415000,0.230000,0.240000,0.000000,8.446000,0.047600,0.938000,0.065000,8.344820,1.000000,0.149000,7.439161,0.000000,
1489,1489,0.0000,2.670000,0.270000,0.230000,2.540000,0.747000,0.253000,0.182000,0.000000,8.860000,0.030000,2.500000,0.200000,9.407210,1.000000,0.097000,7.372594,0.000000,
1490,1490,0.0000,2.270000,0.303000,0.222000,2.200000,0.392000,0.198000,0.203800,0.000000,8.720000,0.045000,0.970000,0.069000,22.299550,1.000000,0.226200,7.589000,0.000000,
1491,1491,0.0000,2.270000,0.303000,0.222000,2.200000,0.392000,0.198000,0.203800,0.000000,8.720000,0.045000,0.970000,0.069000,22.299550,1.000000,0.269000,7.342586,0.000000,
1492,1492,0.0000,2.080000,0.302000,0.214000,2.080000,0.419000,0.214000,0.200000,0.000000,8.440000,0.035000,0.950000,0.074000,7.634370,1.000000,0.100000,9.298125,0.000000,
1493,1493,0.0000,2.380000,0.336000,0.251000,2.320000,0.485000,0.247000,0.210000,0.000000,8.610000,0.045000,0.956000,0.066000,8.910400,1.000000,0.068600,13.261395,0.000000,
1494,1494,0.0000,2.500000,0.331000,0.245000,2.310000,0.479000,0.240000,0.223000,0.000000,8.610000,0.045000,0.960000,0.067000,8.496580,1.000000,0.170000,8.522310,0.000000,
1495,1495,0.0000,2.170000,0.265000,0.205000,2.170000,0.395000,0.201000,0.205000,0.003000,9.010000,0.040000,0.950000,0.060000,12.494750,1.000000,0.100000,9.827469,0.000000,
1496,1496,0.0000,2.170000,0.300000,0.210000,2.100000,0.448000,0.210000,0.205000,0.000000,9.010000,0.040000,0.900000,0.060000,8.392500,0.900000,0.000000,9.000000,0.000000,
1497,1497,0.0000,2.160000,0.306000,0.228000,2.110000,0.451000,0.224000,0.223000,0.002530,8.610000,0.045000,0.956000,0.067000,12.309050,1.000000,0.167000,8.945734,0.000000,
1498,1498,0.0000,2.160000,0.306000,0.228000,2.110000,0.451000,0.224000,0.223000,0.002501,8.610000,0.045000,0.956000,0.067000,12.309050,1.000000,0.167000,8.945734,0.000000,
1499,1499,0.0000,2.496000,0.334000,0.243000,2.430000,0.476000,0.237000,0.211200,0.000000,8.730000,0.040000,1.000000,0.060000,10.092760,1.000000,0.137000,5.721124,0.000000,
1500,1500,0.0000,2.496000,0.293500,0.223900,2.430000,0.418800,0.217900,0.211200,0.000000,8.130000,0.040000,1.000000,0.060000,10.092760,1.000000,0.131000,6.117032,0.000000,
1501,1501,0.0000,1.947000,0.230000,0.152400,1.947000,0.345000,0.152400,0.150000,0.000000,9.860000,0.030000,3.300000,0.050000,8.997160,1.000000,0.100000,8.603568,0.000000,
1502,1502,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.203000,0.002039,8.610000,0.045000,0.956000,0.069000,12.500000,1.000000,0.166700,8.691693,0.000000,
1503,1503,0.0000,2.610000,0.238000,0.182000,2.480000,0.641000,0.201000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.298000,7.347363,0.000000,
1504,1504,0.0000,2.610000,0.238000,0.182000,2.480000,0.641000,0.201000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.190000,9.469637,0.000000,
1505,1505,0.0000,2.190000,0.309000,0.248600,2.190000,0.371500,0.216600,0.236700,0.000000,6.060000,0.042000,0.900000,0.065000,8.247710,1.000000,0.190000,9.281568,0.000000,
1506,1506,0.0000,1.870000,0.246800,0.237900,1.850000,0.371500,0.216600,0.236700,0.000000,8.620000,0.042000,2.900000,0.065000,8.247710,1.000000,0.190000,9.281568,0.000000,
1507,1507,0.0000,1.820000,0.250000,0.193000,1.774000,0.410000,0.206000,0.168000,0.001880,5.180000,0.019000,0.648000,0.030000,9.972900,1.000000,0.042000,8.603568,0.000000,
1508,1508,0.0000,2.260000,0.316000,0.215000,2.210000,0.464000,0.229000,0.232000,0.000000,8.610000,0.045000,0.956000,0.068000,10.150000,1.000000,0.170000,8.522310,0.000000,
1509,1509,0.0000,2.260000,0.316000,0.234000,2.210000,0.464000,0.229000,0.232000,0.000000,8.610000,0.045000,0.956000,0.068000,10.150000,1.000000,0.170000,9.285318,0.000000,
1510,1510,0.0000,2.328000,0.322500,0.219900,2.276000,0.645000,0.285800,0.220000,0.000000,9.220000,0.030000,2.300000,0.050000,12.853180,1.000000,0.100000,9.827469,0.000000,
1511,1511,0.0000,2.370000,0.331000,0.245000,2.310000,0.479000,0.240000,0.220000,0.000000,6.020000,0.041000,2.700000,0.170000,10.367990,1.000000,0.173800,8.401058,0.000000,
1512,1512,0.0000,1.660000,0.330000,0.240000,1.430000,0.330000,0.240000,0.290000,0.000000,8.900000,0.050000,1.000000,0.070000,12.000000,1.000000,0.100000,9.827469,0.000000,
1513,1513,0.0000,2.483000,0.251000,0.241000,2.358000,0.698000,0.235000,0.191000,0.000000,8.860000,0.036000,2.500000,0.082000,9.575530,1.000000,0.219500,8.678024,0.000000,
1514,1514,0.0000,2.610000,0.264000,0.225000,2.480000,0.712000,0.248000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.148000,10.548735,0.000000,
1515,1515,0.0000,2.610000,0.264000,0.225000,2.480000,0.712000,0.248000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.190000,9.469637,0.000000,
1516,1516,0.0000,2.040000,0.290000,0.190000,2.020000,0.410000,0.206000,0.220000,0.000000,6.600000,0.019000,0.648000,0.030000,7.460000,0.900000,0.000000,9.000000,0.000000,
1517,1517,0.0000,2.040000,0.290000,0.190000,2.020000,0.435000,0.200000,0.220000,0.000000,6.060000,0.030000,1.000000,0.050000,7.688450,0.900000,0.000000,9.000000,0.000000,
1518,1518,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.221000,0.001221,8.610000,0.045000,0.956000,0.069000,9.790100,1.000000,0.167000,8.930284,0.010000,
1519,1519,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.221000,0.001167,8.610000,0.045000,0.956000,0.069000,9.790100,1.000000,0.167000,8.930284,0.010000,
1520,1520,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119630,1.000000,0.151400,6.461471,0.000000,
1521,1521,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119630,1.000000,0.136400,7.033721,0.000000,
1522,1522,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119630,1.000000,0.100000,9.827469,0.000000,
1523,1523,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119630,1.000000,0.166000,5.956526,0.000000,
1524,1524,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119510,1.000000,0.100000,9.827469,0.000000,
1525,1525,0.0000,1.190000,0.280000,0.180000,0.840000,0.840000,0.200000,0.180000,0.002010,15.500000,0.240000,0.000000,0.036500,9.119630,1.000000,0.171100,5.790553,0.000000,
1526,1526,0.0000,2.840000,0.382000,0.336000,2.700000,0.497000,0.350000,0.328000,0.002128,9.900000,0.022000,2.100000,0.040000,11.220000,1.000000,0.200000,7.388230,0.000000,
1527,1527,0.0000,1.140000,0.297000,0.220000,0.757000,0.248000,0.175000,0.190000,0.001270,15.600000,0.047000,0.000000,0.322000,8.200000,1.000000,0.217000,4.914361,0.000000,
1528,1528,0.0000,2.080000,0.299800,0.211200,2.080000,0.299800,0.211200,0.217800,0.004100,8.450000,0.047000,0.938000,0.066000,7.620730,1.000000,0.258000,6.315516,0.000000,
1529,1529,0.0000,2.080000,0.299800,0.211200,2.080000,0.299800,0.211200,0.217800,0.004000,8.450000,0.047000,0.938000,0.066000,7.620730,1.000000,0.258000,6.315516,0.000000,
1530,1530,0.0000,2.342000,0.261000,0.177000,2.225000,0.599000,0.177000,0.221700,0.000000,8.820000,0.030000,1.000000,0.050000,10.844000,0.900000,0.000000,9.000000,0.000000,
1531,1531,0.0000,2.614000,0.238000,0.225000,2.484000,0.641000,0.248000,0.191000,0.000000,8.860000,0.036000,2.500000,0.085000,9.575530,0.900000,0.000000,9.000000,0.000000,
1532,1532,0.0000,2.380000,0.320000,0.232700,2.320000,0.468000,0.226400,0.200000,0.000000,8.724000,0.045000,0.969000,0.069000,8.000000,1.000000,0.161000,10.041277,0.000000,
1533,1533,0.0000,2.161000,0.300000,0.223000,2.209000,0.445000,0.252000,0.201200,0.000000,8.520000,0.045000,0.970000,0.069000,8.407790,1.000000,0.170000,8.522310,0.000000,
1534,1534,0.0000,2.458500,0.328600,0.239800,2.393100,0.468700,0.233300,0.236500,0.000000,8.724000,0.045000,0.969000,0.069000,8.840000,1.000000,0.170000,8.522310,0.000000,
1535,1535,0.0000,2.190000,0.225000,0.160000,2.110000,0.450000,0.160000,0.080000,0.000000,6.600000,0.040000,0.690000,0.080000,12.579910,0.900000,0.000000,9.000000,0.000000,
1536,1536,0.0000,2.188000,0.254000,0.204000,2.079000,0.671000,0.224000,0.210000,0.001000,6.840000,0.038000,2.500000,0.200000,11.982270,0.900000,0.000000,9.000000,0.000000,
1537,1537,0.0000,1.098000,0.283000,0.220000,0.709000,0.709000,0.211000,0.160000,0.001920,12.065000,0.189000,0.000000,0.493000,9.589200,1.000000,0.067000,9.258675,0.000000,
1538,1538,0.0000,2.496000,0.333500,0.243300,2.430000,0.475900,0.236800,0.220800,0.002219,8.730000,0.046000,0.970000,0.067000,7.623670,1.000000,0.187600,9.364031,0.000000,
1539,1539,0.0000,2.496000,0.333500,0.243300,2.430000,0.475900,0.236800,0.220800,0.002219,8.730000,0.046000,0.970000,0.046000,7.623670,1.000000,0.187600,9.364031,0.000000,
1540,1540,0.0000,1.800000,0.202000,0.160000,1.800000,0.202000,0.160000,0.160000,0.000000,8.600000,0.044000,0.950000,0.070000,9.537110,0.900000,0.000000,9.000000,0.000000,
1541,1541,0.0000,1.980000,0.220000,0.174000,1.930000,0.357000,0.171000,0.174000,0.000000,8.600000,0.040000,0.900000,0.070000,7.938140,0.900000,0.000000,9.000000,0.000000,
1542,1542,0.0000,2.318000,0.327000,0.264000,2.277000,0.492000,0.260000,0.243000,0.002219,6.064000,0.042000,0.674000,0.063000,6.029680,1.000000,0.100000,9.827469,0.000000,
1543,1543,0.0000,2.318000,0.288000,0.243000,2.277000,0.492000,0.243000,0.243000,0.002999,8.500000,0.042000,0.500000,0.063000,6.029680,1.000000,0.100000,9.827469,0.000000,
1544,1544,0.0000,1.890000,0.242000,0.183000,1.890000,0.242100,0.183000,0.182600,0.002999,8.500000,0.040000,0.500000,0.040000,11.469780,1.000000,0.137000,9.623549,0.000000,
1545,1545,0.0000,2.150000,0.320000,0.251000,2.040000,0.760000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.222000,5.453290,0.000000,
1546,1546,0.0000,2.150000,0.318000,0.250000,2.042000,0.760000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.163000,6.520843,0.000000,
1547,1547,0.0000,2.150000,0.318000,0.250000,2.040000,0.762000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.157000,7.375298,0.000000,
1548,1548,0.0000,2.149000,0.318000,0.250000,2.042000,0.762000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.170000,6.647272,0.000000,
1549,1549,0.0000,2.270000,0.303500,0.221000,2.210000,0.445000,0.216000,0.180000,0.000000,8.724000,0.045000,0.970000,0.069000,7.400290,1.000000,0.172000,9.978437,0.000000,
1550,1550,0.0000,2.269000,0.303500,0.222000,2.209000,0.445000,0.216000,0.180000,0.000000,8.720000,0.045000,0.970000,0.069000,7.400290,1.000000,0.172000,9.978437,0.000000,
1551,1551,0.0000,2.149000,0.318000,0.250000,2.042000,0.760000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.168000,7.014792,0.000000,
1552,1552,0.0000,2.149000,0.318000,0.251000,2.042000,0.762000,0.276000,0.250000,0.000000,5.960000,0.039000,2.500000,0.045000,11.000000,1.000000,0.171000,6.961157,0.000000,
1553,1553,0.0000,2.230000,0.265000,0.205000,2.100000,0.395000,0.201000,0.236700,0.002199,8.610000,0.045000,0.956000,0.035000,7.929170,1.000000,0.190000,7.746039,0.000000,
1554,1554,0.0000,2.230000,0.265000,0.205000,2.100000,0.395000,0.201000,0.236700,0.002199,8.610000,0.045000,0.970000,0.035000,7.929170,1.000000,0.190000,7.746039,0.000000,
1555,1555,0.0000,2.610000,0.264000,0.225000,2.480000,0.712000,0.248000,0.182000,0.000000,8.860000,0.036000,2.500000,0.200000,11.776970,1.000000,0.214000,8.473897,0.000000,
1556,1556,0.0000,2.483000,0.264000,0.225000,2.358000,0.712000,0.248000,0.191000,0.000000,8.860000,0.036000,2.500000,0.200000,9.618700,1.000000,0.214000,8.473897,0.000000,
1557,1557,0.0000,1.990000,0.298000,0.236000,1.930000,0.434000,0.235000,0.188000,0.001201,7.880000,0.042000,0.876000,0.062000,9.310000,1.000000,0.123000,9.506091,0.000000,
1558,1558,0.0000,1.990000,0.298000,0.236000,1.930000,0.434000,0.235000,0.188000,0.001201,7.880000,0.040000,0.876000,0.062000,7.460000,1.000000,0.123000,9.506091,0.000000,
1559,1559,0.0000,2.155000,0.301000,0.223000,2.100000,0.448000,0.218000,0.211200,0.003011,8.610000,0.045000,0.956000,0.069000,9.796100,1.000000,0.165000,8.636709,0.000000,
1560,1560,0.0000,2.155000,0.265000,0.205000,2.100000,0.448000,0.218000,0.211200,0.003011,8.610000,0.045000,0.956000,0.956000,9.796100,1.000000,0.165000,8.636709,0.000000,
1561,1561,0.0000,2.614000,0.264000,0.225000,2.484000,0.712000,0.248000,0.200000,0.001001,8.860000,0.040000,2.500000,0.200000,9.278600,0.900000,0.000000,9.000000,0.000000,
1562,1562,0.0000,2.380000,0.336000,0.251000,2.320000,0.485000,0.247000,0.220000,0.002029,8.610000,0.045000,0.956000,0.066000,8.615840,1.000000,0.165000,9.011817,0.000000,
1563,1563,0.0000,0.901000,0.232000,0.206000,0.610000,0.701000,0.246000,0.210000,0.003001,6.340000,0.795000,0.000000,0.060000,8.495490,1.000000,0.149500,7.128661,0.000000,
1564,1564,0.0000,2.222000,0.236000,0.191200,2.222000,0.236000,0.191200,0.190000,0.000000,6.480000,0.048000,0.010000,0.094000,5.625000,0.900000,0.000000,9.000000,0.000000,
1565,1565,0.0000,1.807000,0.235000,0.170000,1.750000,0.382000,0.172000,0.159000,0.000709,8.200000,0.044200,0.956000,0.074400,11.326500,0.900000,0.000000,9.000000,0.000000,
1566,1566,0.0000,2.190000,0.225000,0.160000,2.110000,0.450000,0.160000,0.160000,0.000000,6.600000,0.040000,0.700000,0.080000,12.579910,1.000000,0.130000,5.400722,0.000000,
1567,1567,0.0000,2.190000,0.225000,0.160000,2.110000,0.450000,0.160000,0.140000,0.000000,6.600000,0.040000,0.700000,0.080000,12.579910,1.000000,0.130000,5.400722,0.000000,
1568,1568,0.0000,2.610000,0.238000,0.225000,2.480000,0.712000,0.248000,0.123000,0.001600,8.860000,0.036000,2.500000,0.200000,3.464020,1.000000,0.210000,8.981981,0.000000,
1569,1569,0.0000,2.370000,0.331000,0.245000,2.310000,0.479000,0.240000,0.110000,0.000000,9.400000,0.045000,0.960000,0.067000,8.618550,1.000000,0.142600,8.844367,0.000000,
1570,1570,0.0000,2.370000,0.331000,0.245000,2.310000,0.479000,0.240000,0.106000,0.000000,9.340000,0.045000,0.960000,0.067000,8.618550,1.000000,0.151500,9.275671,0.000000,
1571,1571,0.0000,1.934000,0.260000,0.210000,1.934000,0.420000,0.198500,0.120000,0.001600,11.947000,0.042000,1.327000,0.063400,7.326970,1.000000,0.158700,5.452792,0.000000,
1572,1572,0.0000,2.610000,0.238000,0.225000,2.480000,0.712000,0.248000,0.191000,0.001600,8.860000,0.036000,2.500000,0.200000,9.550000,1.000000,0.210000,8.981981,0.000000,
1573,1573,0.0000,2.380000,0.331000,0.251000,2.320000,0.485000,0.247000,0.226000,0.000000,8.610000,0.045000,0.950000,0.066000,10.136420,1.000000,0.165000,9.096024,0.000000,
1574,1574,0.0000,2.380000,0.336000,0.251000,2.320000,0.485000,0.247000,0.226000,0.000000,8.610000,0.045000,0.956000,0.066000,5.430010,1.000000,0.165000,9.096024,0.000000,
1575,1575,0.0000,2.500000,0.287000,0.217100,2.310000,0.479000,0.240000,0.223000,0.000000,8.000000,0.045000,0.960000,0.067000,7.541600,1.000000,0.150000,9.142922,0.000000,
1576,1576,0.0000,2.155000,0.301000,0.223000,2.155000,0.451500,0.218000,0.203000,0.000000,8.610000,0.045000,0.960000,0.069000,7.526230,0.900000,0.000000,9.000000,0.000000,
1577,1577,0.0000,2.155000,0.301000,0.211200,2.155000,0.451500,0.218000,0.203000,0.000000,8.610000,0.045000,0.960000,0.069000,7.526230,0.900000,0.000000,9.000000,0.000000,
1578,1578,0.0000,2.204000,0.253000,0.170000,2.094000,0.671000,0.170000,0.213000,0.000000,6.930000,0.048000,1.000000,0.090000,6.000000,0.900000,0.000000,9.000000,0.000000,
1579,1579,0.0000,2.188000,0.254000,0.204000,2.079000,0.671000,0.224000,0.213000,0.000000,6.840000,0.038000,2.500000,0.200000,10.000000,0.900000,0.000000,9.000000,0.000000,
1580,1580,0.0000,2.300000,0.267000,0.214000,2.180000,0.709000,0.235000,0.213000,0.000000,6.840000,0.038000,2.500000,0.200000,10.000000,0.900000,0.000000,9.000000,0.000000,
1581,1581,0.0000,2.320000,0.288000,0.174000,2.160000,0.370000,0.174000,0.177000,0.000000,10.600000,0.030000,1.300000,0.050000,15.806810,0.900000,0.000000,9.000000,0.000000,
1582,1582,0.0000,2.090000,0.268000,0.232000,2.090000,0.402000,0.232000,0.250000,0.000000,8.300000,0.030000,1.000000,0.050000,6.864070,0.900000,0.000000,9.000000,0.000000,
1583,1583,0.0000,1.790000,0.336000,0.261000,1.530000,0.445000,0.224000,0.224000,0.000000,7.460000,0.045000,0.830000,0.070000,6.864070,1.000000,0.375000,4.765096,0.000000,
1584,1584,0.0000,1.850000,0.326000,0.314000,1.090000,0.472000,0.250000,0.250000,0.000000,6.800000,0.030000,1.000000,0.050000,6.330090,0.900000,0.000000,9.000000,0.000000,
1585,1585,0.0000,2.473000,0.295000,0.180000,2.429000,0.478000,0.180000,0.219000,0.000000,8.390000,0.046000,0.930000,0.075000,7.932010,1.000000,0.054600,9.211505,0.000000,
1586,1586,0.0000,2.240000,0.260000,0.167000,2.240000,0.390000,0.167000,0.201400,0.000000,8.810000,0.127000,1.000000,0.050000,7.932010,0.900000,0.000000,9.000000,0.000000,
1587,1587,0.0000,1.800000,0.229000,0.174000,1.800000,0.343500,0.174000,0.160000,0.000000,8.600000,0.030000,1.000000,0.050000,9.138810,1.000000,0.067600,11.986074,0.000000,
1588,1588,0.0000,1.822000,0.233000,0.180000,1.774000,0.385000,0.192000,0.220000,0.000000,5.180000,0.019000,0.650000,0.030000,8.599160,1.000000,0.184000,9.284582,0.000000,
1589,1589,0.0000,2.380000,0.336000,0.251000,2.320000,0.485000,0.247000,0.190000,0.000000,8.610000,0.045000,0.956000,0.066000,8.399720,1.000000,0.110000,6.682773,0.000000,
1590,1590,0.0000,1.956000,0.383000,0.265000,1.892000,0.538000,0.267000,0.110000,0.000000,12.300000,0.080000,1.670000,0.110000,9.738650,1.000000,0.082000,8.485247,0.000000,
