ID,Par_No,xc_modul,tr_measure,k_dcplus,kv_integ,t1_series,t2_series,t3_series,t4_series,ka_amplify,ta_amplify,vamax,vamin,kf_paral,tf_paral,vrmax,vrmin,kc_load,Vs_POS,R_MODEL,vmax1,vmin1,vmax2,vmin2,lelocation,lemodel,leparno,oelocation,oemodel,oeparno,oilocation,oimodel,oiparno,Note
1450,1450,-0.0539,0.02,50,0,5,5,1,1,1,0.01,10,-10,0,1,7.901,-6.014,0.0835,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1451,1451,0,0.02,160,1,1,4,1,1,1,0.02,10,-10,0,1,5.46,-3.42,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__1
1452,1452,0,0.02,160,1,1,4,0.03,0.03,1,0.01,10,-10,0,1,5.38,-3.35,0.057,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____2#
1453,1453,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,8.41,-6.07,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1454,1454,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,8.73,-6.98,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1455,1455,-0.06,0.02,400,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.37,-7.025,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#1_31_
1456,1456,0.009714,0.01,300,1,0.01,0.01,1,4,1,0.01,10,-10,0,1,4.389,-3.935,0.065,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____1#
1457,1457,0.01,0.01,300,1,1,4,1,1,1,0.01,10,-10,0,1,4.918,-4.148,0.065,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1458,1458,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,9.66,-2.77,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#5
1459,1459,0,0.02,500.00061,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,9.66,-2.77,0.0921,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#6
1460,1460,0,0.02,20,0,1.5,1,0.1,0.1,1.1,0.02,10,-10,0,1,7.85,-6.15,0.0879,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1461,1461,0,0.02,500,1,1,10,0.025,0.018,1,0.01,10,-10,0,1,7.59,-2.74,0.106,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#1
1462,1462,0,0.02,500,1,1,10,0.025,0.025,1,0.01,10,-10,0,1,7.83,-2.89,0.106,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#2
1463,1463,0,0.02,400,1,0.7,6.04,0.01,0.01,1,0.01,10,-10,0,1,7.62,-6.05,0.1522,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__12J
1464,1464,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,0.1,7.07,-5.64,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__12J
1465,1465,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.57,-6.95,0.0873,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___  _______Xc_-0.06__0 20170810
1466,1466,-0.06,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.867,-5.135,0.0851,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1467,1467,-0.06,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.824,-3.369,0.0851,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1468,1468,-0.06,0.02,20,0,3,1,0.01,0.01,1,0.02,10,-10,0,1,7.315,-4.596,0.0726,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1469,1469,-0.06,0.02,20,0,3,1,0.01,0.01,1,0.02,10,-10,0,1,7.562,-4.827,0.0726,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1470,1470,0,0.02,20,0,3,1,0.1,0.1,1,0.02,10,-10,0,1,7.253,-4.922,0.0945,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#7
1471,1471,0,0.02,200,1,0.2,2,0.2,0.15,1,0.01,50,-50,0,1,6.15,-4.53,0.2513,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__1J
1472,1472,-0.014,0.02,28,1,1,4,0.1,0.1,7.15,0.01,10,-10,0,1,5.44,-4.87,0.062,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1473,1473,0,0.02,40,0,1,1,0.1,0.1,1,0.01,10,-10,0,1,8.93,-7.13,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#5
1474,1474,0,0.02,40,0,1,1,0.1,0.1,1,0.01,10,-10,0,1,8.81,-7.04,0.095,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#6
1475,1475,0,0.02,20,0,3,1,0.1,0.1,1,0.02,7.66,-6.74,0,1,7.39,-6.71,0.0845,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#7
1476,1476,0,0.02,20,0,3,1,0.1,0.1,1,0.02,7.66,-6.74,0,1,7.3,-4.86,0.0845,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#8
1477,1477,-0.03,0.02,45,0,8,8,0.1,0.1,1,0.01,10,-10,0,1,6.23,-5.42,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1478,1478,-0.03,0.02,45,0,8,8,0.1,0.1,1,0.01,10,-10,0,1,6.366,-5.63,0.071,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1479,1479,0.06,0.01,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,5.51,-5.43,0.0772,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1480,1480,0.06,0.01,10,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,5.87,-5.03,0.0683,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1481,1481,0.0783,0.01,10,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,6.414,-3.902,0.117,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1482,1482,0.1174,0.01,10,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,6.653,-3.879,0.078,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1483,1483,0.06,0.01,10,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,5.7,-4.8,0.07731,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#6
1484,1484,-0.03,0.02,400,1,1,8,0.1,0.1,1,0.01,10,-10,0,1,6.202,-4.345,0.097,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1485,1485,0,0.02,10,0,5,1,1,1,1,0.01,10,-10,0,1,8.18,-3.77,0.105,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1486,1486,0,0.02,10,0,5,1,1,1,1,0.01,10,-10,0,1,7.19,-5.25,0.105,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___2
1487,1487,-0.03,0.02,22,1,1,4,0.1,0.1,6.21,0.01,10,-10,0,1,5.97,-5.34,0.063,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1488,1488,-0.03,0.02,22,1,1,4,0.1,0.1,6.33,0.01,10,-10,0,1,5.85,-5.76,0.0611,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1489,1489,-0.0565,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.352,-5.617,0.0765,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1490,1490,-0.0565,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.496,-5.916,0.0765,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1491,1491,-0.03,0.02,180,1,1,3,0.1,0.1,1,0.02,10,-10,0,1,6.22,-4.869,0.059,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1492,1492,-0.03,0.02,180,4,1,4,0.1,0.1,1,0.02,10,-10,0,1,6.02,-4.606,0.059,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1493,1493,-0.05,0.02,237,1,0.1,0.1,1,3.88,1,0.01,10,-10,0,1,9.524,-6.876,0.0608,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_25_____
1494,1494,-0.05,0.02,237,1,0.1,0.1,1,3.88,1,0.01,10,-10,0,1,8.963,-6.93,0.0608,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_25_____
1495,1495,-0.06,0.02,400,1,1,8,0.1,0.1,1,0.01,10,-10,0,1,6.86,-6.54,0.0841,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1496,1496,-0.06,0.02,400,1,1,8,0.1,0.1,1,0.01,10,-10,0,1,6.74,-6.14,0.0841,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1497,1497,0,0.02,230,1,1,4,0.03,0.03,1,0.01,10,-10,0,1,7.867,-4.99,0.0609,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_jn__3#
1498,1498,0,0.02,8,0,3.75,1,0.1,0.1,1,0.02,10,-10,0,1,6.85,-4.53,0.09393,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1499,1499,0,0.02,8,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,5.37,-4.06,0.09393,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___2
1500,1500,0,0.02,3.022,0,14.89,1,1,1,1,0.02,10,-10,0,1,6.19,-4.81,0.088,1,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1501,1501,0,0.02,3.022,0,14.89,1,1,1,1,0.01,10,-10,0,1,6.19,-4.84,0.088,1,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___2
1502,1502,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,10.89,-9.77,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1503,1503,0,0.02,500,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,10.77,-9.66,0.102,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1504,1504,0.04,0.02,1,1,1,8,0.1,0.1,400,0.01,10,-10,0,1,6.61,-5.71,0.07,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____1
1505,1505,0.04,0.02,400,1,1,8,0.1,0.1,1,0.01,10,-10,0,1,5.84,-5.21,0.11,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1506,1506,0.04,0.02,400,1,1,8,0.1,0.1,1,0.01,10,-10,0,1,5.804,-5.185,0.11,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1507,1507,-0.0141,0.02,44,1,1,6.56,0.1,0.1,6.87,0.01,10,-10,0,1,6.47,-5.47,0.064,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#4
1508,1508,0,0.02,22,1,1,4,0.1,0.1,9.12,0.01,10,-10,0,1,8.51,-8.49,0.039,0,0,9999.9,-9999,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#3
1509,1509,0.05,0.02,45,0,4,4,0.1,0.1,1,0.01,7.42,-5.7,0,1,4.67,-3.9,0.06,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1510,1510,0.05,0.02,45,0,4,4,0.1,0.1,1,0.01,7.42,-5.7,0,1,5.03,-4.24,0.06,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1511,1511,0.05,0.02,45,0,4,4,0.1,0.1,1,0.01,7.42,-5.7,0,1,4.84,-4,0.06,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#4
1512,1512,-0.05,0.02,350,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,5.87,-5.23,0.0608,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1513,1513,-0.05,0.02,350,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,6.02,-5.32,0.0608,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,VR1_  8
1514,1514,-0.03,0.02,45,0,4,4,0.1,0.1,1,0.01,10,-10,0,1,4.92,-4.07,0.055,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1515,1515,0.002,0.02,45,0,4,4,0.1,0.1,1,0.01,10,-10,0,1,4.95,-4.25,0.055,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1516,1516,0.002,0.02,45,0,4,4,0.1,0.1,1,0.01,10,-10,0,1,5.08,-4.49,0.055,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1517,1517,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,5.87,-3.8,0.066,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1518,1518,0,0.02,10,0,5,1,0.1,0.1,1,0.02,10,-10,0,1,5.99,-3.86,0.066,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___2
1519,1519,0,0.02,10,0,5,1,0.1,0.1,1,0.01,10,-10,0,1,5.46,-4.05,0.066,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1520,1520,0.02,0.02,350,1,1,10,0.1,0.1,1.38,0.01,10,-10,0,1,6.24,-5.51,0.0607,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1521,1521,0.05,0.02,350,1,1,10,0.1,0.1,1,0.02,10,-10,0,1,5.68,-5.07,0.0607,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1522,1522,0.03,0.02,22,1,0.1,0.1,1,4,6.14,0.01,10,-10,0,1,5.83,-5.49,0.049,0,0,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,0,0,_30_____
1523,1523,0.03,0.02,22,1,0.1,0.1,1,4,6.28,0.01,10,-10,0,1,6.02,-5.13,0.049,0,0,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,0,0,_30_____
1524,1524,0.03,0.02,22,1,0.01,0.01,1,4,8,0.01,10,-10,0,1,5.35,-4.59,0.06,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,VR2_  2
1525,1525,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.15,-6.02,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1526,1526,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8,-5.58,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1527,1527,-0.03,0.01,35.799999,0,1.853,1,0.022,0.01,1,0.01,10,-10,0,1,4.9,-3.63,0.154,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1528,1528,-0.03,0.01,28.200001,0,1.851,1,0.022,0.01,1,0.01,10,-10,0,1,4.96,-3.7,0.154,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1529,1529,-0.013,0.02,20,0,1,1,0.1,0.1,1,0.01,10,-10,0,1,5.45,-3.58,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__23J
1530,1530,-0.03,0.01,10,0,7,1,0.1,0.1,1,0.01,10,-10,0,1,5.04,-3.73,0.154,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#4
1531,1531,0,0.02,441,1,1,8.3,0.025,0.025,1,0.02,10,-10,0,1,8.32,-7.63,0.104,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1532,1532,0,0.02,451,1,1,8.3,0.025,0.025,1,0.02,10,-10,0,1,8.17,-7.6,0.104,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1533,1533,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.26,-5.3,0.103,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1534,1534,-0.05,0.01,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,8.85,-5.17,0.0924,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,_30_____
1535,1535,0,0.02,3.03,0,14.85,1,1,1,1,0.02,10,-10,0,1,7.144,-5.706,0.0891,1,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1536,1536,0,0.04,50,0,5,5,0,0.02,1,0.01,10,-10,0,1,7.47,-6.53,0.074,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1537,1537,0,0.01,3.862,0,1,1,1,1,11.2,0.01,20,-20,0,1,10.02,-8.16,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1538,1538,0,0.02,10.35,0,1,1,1,1,3.862,0.01,20,-20,0,1,10.31,-8.15,0.096,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1539,1539,-0.05,0.02,20,0,2.5,1,0.1,0.1,1,0.01,10,-10,0,1,8.03,-6.578,0.081,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1540,1540,-0.05,0.02,20,0,2.5,1,0.1,0.1,1,0.01,10,-10,0,1,7.44,-6.41,0.081,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1541,1541,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,7.96,-5.17,0.067,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#3
1542,1542,0,0.01,500,1,1,7.14,0.1,0.1,1,0.01,10,-10,0,1,9.03,-8.09,0.086,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1543,1543,0,0.02,500,1,1,7.14,1,1,1,0.01,10,-10,0,1,11.4,-3.3,0.098,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___2
1544,1544,0,0.02,500,1,0.1,0.1,1.26,10.5,1,0.02,10,-10,0,1,8.387,-5.428,0.083,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1545,1545,0,0.02,500,1,1.26,10.5,0.1,0.1,1,0.02,10,-10,0,1,8.1,-7.9,0.083,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#4
1546,1546,0,0.02,1,1,1,10,0.1,0.1,500,0.01,10,-10,0,1,8.18,-2.96,0.1204,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#7
1547,1547,0,0.02,1,1,1,10,1,1,500,0.01,10,-10,0,1,4.97,-1.94,0.0869,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#8
1548,1548,0.07,0.02,400,1,1,10,0.1,0.1,1,0.02,10,-10,0,1,6.97,-4.95,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#4
1549,1549,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,7.43,-5.75,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#1
1550,1550,0,0.02,50,0,5,5,0.1,0.1,1,0.01,10,-10,0,1,7.87,-5.36,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,____#2
1551,1551,0,0.02,500,1,1,10,0.02,0.02,1,0.01,10,-10,0,1,7.76,-3.54,0.1049,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1552,1552,0,0.02,500,1,1,10,0.02,0.02,1,0.01,10,-10,0,1,7.04,-3.72,0.1046,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1553,1553,0,0.02,43.4,0,1,1,0.01,0.01,1,0.01,10,-8,0,1,9.97,-7.97,0.098,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#3
1554,1554,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,9.19,-6.62,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,1,1,24,0,0,0,0,0,0,__1_____
1555,1555,-0.05,0.02,20,0,3,1,0.1,0.1,1,0.01,10,-10,0,1,9.72,-6.47,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,
1556,1556,0,0.02,1,1,0.025,0.025,1.2,8.57,500,0.02,20,-20,0,1,8.6,-7.7,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__1J
1557,1557,0,0.02,500,1,1.2,8.57,0.03,0.03,1,0.01,10,-10,0,1,8.53,-3.76,0.089,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#2
1558,1558,0,0.02,500,1,1,8.33,0.1,0.071,1,0.02,10,-10,0,1,9.65,-8.56,0.0864,0,0,9999.9,-9999.9,9999.9,-9999.9,1,1,25,0,0,0,0,0,0,__1_____
1559,1559,0,0.02,500,1,1,8.33,0.1,0.1,1,0.02,10,-10,0,1,9.53,-8.42,0.0864,0,0,9999.9,-9999.9,9999.9,-9999.9,1,1,26,0,0,0,0,0,0,__1_____
1560,1560,-0.05,0.02,400,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.22,-7.46,0.093,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1561,1561,-0.03,0.02,400,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,8.386,-7.662,0.0935,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,24_25___
1562,1562,-0.02876,0.02,6,0,1.66,1,0.1,0.1,6.59,0.01,10,-10,0,1,6.37,-3.3,0.075,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1563,1563,0,0.02,500,1,1.2,10,0.025,0.019,1,0.01,10,-10,0,1,7.71,-7,0.092,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#1
1564,1564,0,0.02,500,1,1.2,10,0.025,0.019,1,0.01,10,-10,0,1,7.702,-4.253,0.094,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__1J
1565,1565,0,0.02,200,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.43,-3.91,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#1
1566,1566,-0.012,0.02,46,1,1,6.86,0.1,0.1,5.76,0.01,10,-10,0,1,5.45,-4.77,0.0684,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#2
1567,1567,0,0.02,200,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.38,-4.33,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#3
1568,1568,0,0.02,200,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.55,-4.83,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#4
1569,1569,0,0.02,200,1,1,4,0.1,0.1,1,0.01,10,-10,0,1,5.61,-4.76,0.068,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#5
1570,1570,-0.03,0.02,400,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,10.31,-7.73,0.0969,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#5
1571,1571,-0.03,0.02,400,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,10.38,-9.24,0.0969,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__#5
1572,1572,0,0.02,20,0,3,1,0.1,0.1,1,0.01,7.3,-6.42,0,1,6.34,-5.54,0.086,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#1
1573,1573,0,0.02,20,0,3,1,0.1,0.1,1,0.01,7.3,-6.42,0,1,6.46,-5.84,0.086,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#2
1574,1574,0,0.02,20,0,3,1,0.01,0.01,1,0.01,7.3,-6.42,0,1,6.18,-5.72,0.086,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#3
1575,1575,0,0.02,400,1,1,8,1,1,1,0.01,10,-10,0,1,7.23,-3.09,0.08266,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___1
1576,1576,0,0.02,420,1,1,10,0.1,0.1,1,0.01,10,-10,0,1,7.86,-7.05,0.086,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,__3
1577,1577,0,0.01,26,1,1,3.88,0.1,0.1,6.8,0.01,10,-10,0,1,5.305,-4.38,0.06154,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#5
1578,1578,0,0.02,20,0,3,1,0.01,0.01,1,0.02,8.68,-7.63,0,1,6.86,-5.72,0.082,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#5
1579,1579,0,0.03,21,0,3,1,0.01,0.01,1,0.02,8.68,-7.63,0,1,6.85,-6.17,0.082,0,0,9999.9,-9999.9,9999.9,-9999.9,0,0,0,0,0,0,0,0,0,___#6
