CN,name,Tx_node,Tx
27101,四川.长田/2#变压器,27101,4852
27102,四川.长田/2#变压器,27102,4853
18857,四川.双堰/1#变压器,18857,4921
27108,四川.双堰/1#变压器,27108,4922
27111,四川.双堰/1#变压器,27111,4923
18369,四川.双堰/2#变压器,18369,4931
27109,四川.双堰/2#变压器,27109,4932
27110,四川.双堰/2#变压器,27110,4933
18026,四川.聚源/1#变压器,18026,4941
27112,四川.聚源/1#变压器,27112,4942
27113,四川.聚源/1#变压器,27113,4943
18027,四川.聚源/2#变压器,18027,4951
27114,四川.聚源/2#变压器,27114,4952
27115,四川.聚源/2#变压器,27115,4953
19493,四川.雷波/2#变压器,19493,4961
26893,四川.雷波/2#变压器,26893,4962
27116,四川.雷波/2#变压器,27116,4963
18666,四川.云绣/1#变压器,18666,4971
27120,四川.云绣/1#变压器,27120,4972
27119,四川.云绣/1#变压器,27119,4973
18667,四川.云绣/2#变压器,18667,4981
27118,四川.云绣/2#变压器,27118,4982
27117,四川.云绣/2#变压器,27117,4983
19191,四川.草坝/1#变压器,19191,4991
27121,四川.草坝/1#变压器,27121,4992
27122,四川.草坝/1#变压器,27122,4993
19192,四川.草坝/2#变压器,19192,5001
27123,四川.草坝/2#变压器,27123,5002
27124,四川.草坝/2#变压器,27124,5003
18178,四川.沫水/1#变压器,18178,5031
26859,四川.沫水/1#变压器,26859,5032
27126,四川.沫水/1#变压器,27126,5033
18179,四川.沫水/2#变压器,18179,5041
26883,四川.沫水/2#变压器,26883,5042
27125,四川.沫水/2#变压器,27125,5043
19255,四川.震东/1#变压器,19255,5051
27129,四川.震东/1#变压器,27129,5052
27131,四川.震东/1#变压器,27131,5053
19256,四川.震东/2#变压器,19256,5061
27130,四川.震东/2#变压器,27130,5062
27132,四川.震东/2#变压器,27132,5063
17605,四川.百胜/2#变压器,17605,5091
27133,四川.百胜/2#变压器,27133,5092
27134,四川.百胜/2#变压器,27134,5093
18267,四川.桥沟/1#变压器,18267,5101
27138,四川.桥沟/1#变压器,27138,5102
27137,四川.桥沟/1#变压器,27137,5103
18268,四川.桥沟/2#变压器,18268,5111
27136,四川.桥沟/2#变压器,27136,5112
27135,四川.桥沟/2#变压器,27135,5113
20165,四川.柏合/1#变压器,20165,5121
27142,四川.柏合/1#变压器,27142,5122
27141,四川.柏合/1#变压器,27141,5123
20166,四川.柏合/2#变压器,20166,5131
27140,四川.柏合/2#变压器,27140,5132
27139,四川.柏合/2#变压器,27139,5133
21317,四川.临邛/1#变压器,21317,5141
27146,四川.临邛/1#变压器,27146,5142
27145,四川.临邛/1#变压器,27145,5143
21318,四川.临邛/2#变压器,21318,5151
27144,四川.临邛/2#变压器,27144,5152
27143,四川.临邛/2#变压器,27143,5153
19276,四川.高石/1#变压器,19276,5161
27150,四川.高石/1#变压器,27150,5162
27149,四川.高石/1#变压器,27149,5163
19277,四川.高石/2#变压器,19277,5171
27148,四川.高石/2#变压器,27148,5172
27147,四川.高石/2#变压器,27147,5173
17639,四川.长顺/3#变压器,17639,5181
27153,四川.长顺/3#变压器,27153,5182
27152,四川.长顺/3#变压器,27152,5183
17638,四川.长顺/2#变压器,17638,5191
27154,四川.长顺/2#变压器,27154,5192
27151,四川.长顺/2#变压器,27151,5193
19241,四川.纳溪/2#变压器,19241,5221
27160,四川.纳溪/2#变压器,27160,5222
27159,四川.纳溪/2#变压器,27159,5223
19323,四川.寿溪桥/1#变压器,19323,5231
26865,四川.寿溪桥/1#变压器,26865,5232
27161,四川.寿溪桥/1#变压器,27161,5233
20475,四川.西地/1#变压器,20475,5241
27164,四川.西地/1#变压器,27164,5242
27162,四川.西地/1#变压器,27162,5243
20476,四川.西地/2#变压器,20476,5251
27165,四川.西地/2#变压器,27165,5252
27163,四川.西地/2#变压器,27163,5253
19217,四川.高桥/1#变压器,19217,5261
27166,四川.高桥/1#变压器,27166,5262
27167,四川.高桥/1#变压器,27167,5263
19218,四川.高桥/2#变压器,19218,5271
27168,四川.高桥/2#变压器,27168,5272
27169,四川.高桥/2#变压器,27169,5273
19161,四川.通川/2#变压器,19161,5281
26895,四川.通川/2#变压器,26895,5282
27170,四川.通川/2#变压器,27170,5283
19863,四川.二台山/2#变压器,19863,5291
27172,四川.二台山/2#变压器,27172,5292
27171,四川.二台山/2#变压器,27171,5293
18821,四川.二台山/1#变压器,18821,5301
27174,四川.二台山/1#变压器,27174,5302
27173,四川.二台山/1#变压器,27173,5303
17934,四川.夹江/1#变压器,17934,5311
27155,四川.夹江/1#变压器,27155,5312
27157,四川.夹江/1#变压器,27157,5313
17935,四川.夹江/2#变压器,17935,5321
27156,四川.夹江/2#变压器,27156,5322
27158,四川.夹江/2#变压器,27158,5323
17965,四川.江南/1#变压器,17965,5331
27295,四川.江南/1#变压器,27295,5332
27176,四川.江南/1#变压器,27176,5333
18953,四川.江南/2#变压器,18953,5341
27296,四川.江南/2#变压器,27296,5342
27175,四川.江南/2#变压器,27175,5343
18232,四川.平春/1#变压器,18232,5351
26861,四川.平春/1#变压器,26861,5352
26860,四川.平春/1#变压器,26860,5353
18233,四川.平春/2#变压器,18233,5361
27178,四川.平春/2#变压器,27178,5362
27177,四川.平春/2#变压器,27177,5363
20367,四川.复兴/1#变压器,20367,5371
27182,四川.复兴/1#变压器,27182,5372
27181,四川.复兴/1#变压器,27181,5373
20370,四川.复兴/2#变压器,20370,5381
27180,四川.复兴/2#变压器,27180,5382
27179,四川.复兴/2#变压器,27179,5383
5222,四川.新广兴/#4整流变压器,5222,5391
27658,四川.新广兴/#4整流变压器,27658,5392
27340,四川.新广兴/#4整流变压器,27340,5393
5220,四川.新广兴/#3整流变压器,5220,5401
27659,四川.新广兴/#3整流变压器,27659,5402
27341,四川.新广兴/#3整流变压器,27341,5403
5218,四川.新广兴/#2整流变压器,5218,5411
27660,四川.新广兴/#2整流变压器,27660,5412
27342,四川.新广兴/#2整流变压器,27342,5413
5216,四川.新广兴/#1整流变压器,5216,5421
27661,四川.新广兴/#1整流变压器,27661,5422
27343,四川.新广兴/#1整流变压器,27343,5423
17631,四川.北荆坝/1#变压器,17631,5491
27193,四川.北荆坝/1#变压器,27193,5492
27094,四川.北荆坝/1#变压器,27094,5493
18465,四川.铜堡/2#变压器,18465,5501
26869,四川.铜堡/2#变压器,26869,5502
27098,四川.铜堡/2#变压器,27098,5503
17716,四川.灯塔/1#变压器,17716,5511
26855,四川.灯塔/1#变压器,26855,5512
27185,四川.灯塔/1#变压器,27185,5513
17717,四川.灯塔/2#变压器,17717,5521
27183,四川.灯塔/2#变压器,27183,5522
27186,四川.灯塔/2#变压器,27186,5523
17718,四川.灯塔/3#变压器,17718,5531
27184,四川.灯塔/3#变压器,27184,5532
27187,四川.灯塔/3#变压器,27187,5533
19462,四川.塘坎街/1#变压器,19462,5541
26867,四川.塘坎街/1#变压器,26867,5542
27189,四川.塘坎街/1#变压器,27189,5543
19463,四川.塘坎街/2#变压器,19463,5551
26868,四川.塘坎街/2#变压器,26868,5552
27188,四川.塘坎街/2#变压器,27188,5553
18280,四川.蓉东/1#变压器,18280,5561
26863,四川.蓉东/1#变压器,26863,5562
26862,四川.蓉东/1#变压器,26862,5563
18281,四川.蓉东/2#变压器,18281,5571
27192,四川.蓉东/2#变压器,27192,5572
27191,四川.蓉东/2#变压器,27191,5573
18523,四川.新二村/1#变压器,18523,5591
27323,四川.新二村/1#变压器,27323,5592
26873,四川.新二村/1#变压器,26873,5593
18524,四川.新二村/2#变压器,18524,5601
27322,四川.新二村/2#变压器,27322,5602
26872,四川.新二村/2#变压器,26872,5603
17665,四川.大康/1#变压器,17665,5611
26857,四川.大康/1#变压器,26857,5612
27194,四川.大康/1#变压器,27194,5613
17666,四川.大康/2#变压器,17666,5621
26858,四川.大康/2#变压器,26858,5622
27195,四川.大康/2#变压器,27195,5623
18679,四川.昭觉寺/2#变压器,18679,5631
27197,四川.昭觉寺/2#变压器,27197,5632
27196,四川.昭觉寺/2#变压器,27196,5633
18678,四川.昭觉寺/1#变压器,18678,5641
27199,四川.昭觉寺/1#变压器,27199,5642
27198,四川.昭觉寺/1#变压器,27198,5643
18552,四川.徐家渡/1#变压器,18552,5651
27203,四川.徐家渡/1#变压器,27203,5652
27202,四川.徐家渡/1#变压器,27202,5653
18553,四川.徐家渡/2#变压器,18553,5661
27201,四川.徐家渡/2#变压器,27201,5662
27200,四川.徐家渡/2#变压器,27200,5663
19453,四川.豆坝/1#变压器,19453,5671
27204,四川.豆坝/1#变压器,27204,5672
27206,四川.豆坝/1#变压器,27206,5673
19455,四川.豆坝/2#变压器,19455,5681
27205,四川.豆坝/2#变压器,27205,5682
27207,四川.豆坝/2#变压器,27207,5683
17845,四川.古城/1#变压器,17845,5691
27208,四川.古城/1#变压器,27208,5692
27210,四川.古城/1#变压器,27210,5693
17846,四川.古城/2#变压器,17846,5701
27209,四川.古城/2#变压器,27209,5702
27211,四川.古城/2#变压器,27211,5703
18168,四川.孟家/1#变压器,18168,5711
27215,四川.孟家/1#变压器,27215,5712
27214,四川.孟家/1#变压器,27214,5713
18769,四川.孟家/2#变压器,18769,5721
27213,四川.孟家/2#变压器,27213,5722
27212,四川.孟家/2#变压器,27212,5723
19144,四川.石门/1#变压器,19144,5731
27219,四川.石门/1#变压器,27219,5732
27218,四川.石门/1#变压器,27218,5733
19145,四川.石门/2#变压器,19145,5741
27217,四川.石门/2#变压器,27217,5742
27216,四川.石门/2#变压器,27216,5743
18951,四川.会东/1#变压器,18951,5751
27220,四川.会东/1#变压器,27220,5752
27221,四川.会东/1#变压器,27221,5753
18175,四川.冕山/2#变压器,18175,5761
27222,四川.冕山/2#变压器,27222,5762
27223,四川.冕山/2#变压器,27223,5763
17755,四川.董家湾/1#变压器,17755,5771
26856,四川.董家湾/1#变压器,26856,5772
27228,四川.董家湾/1#变压器,27228,5773
17587,四川.白沙/1#变压器,17587,5781
27232,四川.白沙/1#变压器,27232,5782
27231,四川.白沙/1#变压器,27231,5783
17588,四川.白沙/2#变压器,17588,5791
27230,四川.白沙/2#变压器,27230,5792
27229,四川.白沙/2#变压器,27229,5793
17656,四川.大方/1#变压器,17656,5801
27233,四川.大方/1#变压器,27233,5802
27234,四川.大方/1#变压器,27234,5803
17657,四川.大方/2#变压器,17657,5811
27235,四川.大方/2#变压器,27235,5812
27236,四川.大方/2#变压器,27236,5813
18674,四川.枣树/1#变压器,18674,5821
26877,四川.枣树/1#变压器,26877,5822
26878,四川.枣树/1#变压器,26878,5823
18675,四川.枣树/2#变压器,18675,5831
27237,四川.枣树/2#变压器,27237,5832
27238,四川.枣树/2#变压器,27238,5833
18685,四川.镇江/2#变压器,18685,5841
27540,四川.镇江/2#变压器,27540,5842
27541,四川.镇江/2#变压器,27541,5843
18510,四川.先锋/1#变压器,18510,5851
27241,四川.先锋/1#变压器,27241,5852
27242,四川.先锋/1#变压器,27242,5853
18084,四川.龙头/2#变压器,18084,5861
27245,四川.龙头/2#变压器,27245,5862
27246,四川.龙头/2#变压器,27246,5863
18083,四川.龙头/1#变压器,18083,5871
27243,四川.龙头/1#变压器,27243,5872
27244,四川.龙头/1#变压器,27244,5873
18505,四川.西昌/1#变压器,18505,5881
27247,四川.西昌/1#变压器,27247,5882
27248,四川.西昌/1#变压器,27248,5883
18506,四川.西昌/2#变压器,18506,5891
27249,四川.西昌/2#变压器,27249,5892
27250,四川.西昌/2#变压器,27250,5893
19260,四川.王渡/1#变压器,19260,5901
27224,四川.王渡/1#变压器,27224,5902
27227,四川.王渡/1#变压器,27227,5903
20620,四川.王渡/2#变压器,20620,5911
27225,四川.王渡/2#变压器,27225,5912
27226,四川.王渡/2#变压器,27226,5913
18240,四川.屏山/1#变压器,18240,5921
27253,四川.屏山/1#变压器,27253,5922
27254,四川.屏山/1#变压器,27254,5923
18942,四川.屏山/2#变压器,18942,5931
27251,四川.屏山/2#变压器,27251,5932
27252,四川.屏山/2#变压器,27252,5933
18970,四川.茶山/2#变压器,18970,5941
27261,四川.茶山/2#变压器,27261,5942
27262,四川.茶山/2#变压器,27262,5943
17636,四川.茶山/1#变压器,17636,5951
27259,四川.茶山/1#变压器,27259,5952
27260,四川.茶山/1#变压器,27260,5953
18867,四川.万林/1#变压器,18867,5961
27255,四川.万林/1#变压器,27255,5962
27256,四川.万林/1#变压器,27256,5963
18481,四川.万林/2#变压器,18481,5971
27257,四川.万林/2#变压器,27257,5972
27258,四川.万林/2#变压器,27258,5973
18858,四川.兴文/1#变压器,18858,5981
26875,四川.兴文/1#变压器,26875,5982
26896,四川.兴文/1#变压器,26896,5983
18547,四川.兴文/2#变压器,18547,5991
27263,四川.兴文/2#变压器,27263,5992
27264,四川.兴文/2#变压器,27264,5993
20678,四川.天井坎/1#变压器,20678,6001
27656,四川.天井坎/1#变压器,27656,6002
26866,四川.天井坎/1#变压器,26866,6003
20675,四川.天井坎/2#变压器,20675,6011
27657,四川.天井坎/2#变压器,27657,6012
26886,四川.天井坎/2#变压器,26886,6013
18653,四川.越西/1#变压器,18653,6021
27265,四川.越西/1#变压器,27265,6022
27266,四川.越西/1#变压器,27266,6023
18654,四川.越西/2#变压器,18654,6031
27267,四川.越西/2#变压器,27267,6032
27268,四川.越西/2#变压器,27268,6033
17943,四川.佳桥/1#变压器,17943,6041
27269,四川.佳桥/1#变压器,27269,6042
27270,四川.佳桥/1#变压器,27270,6043
18367,四川.双槐/1#变压器,18367,6051
26864,四川.双槐/1#变压器,26864,6052
27272,四川.双槐/1#变压器,27272,6053
20682,四川.双槐/2#变压器,20682,6061
27271,四川.双槐/2#变压器,27271,6062
27273,四川.双槐/2#变压器,27273,6063
19021,四川.河西/3#变压器,19021,6071
27277,四川.河西/3#变压器,27277,6072
27276,四川.河西/3#变压器,27276,6073
19020,四川.河西/2#变压器,19020,6081
27282,四川.河西/2#变压器,27282,6082
27281,四川.河西/2#变压器,27281,6083
17819,四川.盖家坪/1#变压器,17819,6121
27280,四川.盖家坪/1#变压器,27280,6122
22021,四川.盖家坪/1#变压器,22021,6123
20739,四川.河西/1#变压器,20739,6131
27275,四川.河西/1#变压器,27275,6132
27274,四川.河西/1#变压器,27274,6133
20773,四川.六六六/2#变压器,20773,6141
27283,四川.六六六/2#变压器,27283,6142
27284,四川.六六六/2#变压器,27284,6143
20772,四川.六六六/1#变压器,20772,6151
22027,四川.六六六/1#变压器,22027,6152
27289,四川.六六六/1#变压器,27289,6153
20778,四川.六六六/3#变压器,20778,6161
27285,四川.六六六/3#变压器,27285,6162
27286,四川.六六六/3#变压器,27286,6163
20779,四川.六六六/4#变压器,20779,6171
27287,四川.六六六/4#变压器,27287,6172
27288,四川.六六六/4#变压器,27288,6173
17566,四川.爱国/2#变压器,17566,6181
26881,四川.爱国/2#变压器,26881,6182
27290,四川.爱国/2#变压器,27290,6183
18588,四川.杨桥/1#变压器,18588,6191
27294,四川.杨桥/1#变压器,27294,6192
27293,四川.杨桥/1#变压器,27293,6193
18589,四川.杨桥/2#变压器,18589,6201
27292,四川.杨桥/2#变压器,27292,6202
27291,四川.杨桥/2#变压器,27291,6203
2608,四川.白石岩/1#变压器,2608,6231
27297,四川.白石岩/1#变压器,27297,6232
27300,四川.白石岩/1#变压器,27300,6233
17596,四川.白石岩/2#变压器,17596,6241
27298,四川.白石岩/2#变压器,27298,6242
27299,四川.白石岩/2#变压器,27299,6243
18289,四川.圣音寺/6#变压器,18289,6271
27301,四川.圣音寺/6#变压器,27301,6272
27302,四川.圣音寺/6#变压器,27302,6273
18292,四川.施家坪/1#变压器,18292,6281
26879,四川.施家坪/1#变压器,26879,6282
27305,四川.施家坪/1#变压器,27305,6283
18293,四川.施家坪/2#变压器,18293,6291
26880,四川.施家坪/2#变压器,26880,6292
27304,四川.施家坪/2#变压器,27304,6293
19073,四川.天宫庙/1#变压器,19073,6301
27306,四川.天宫庙/1#变压器,27306,6302
27309,四川.天宫庙/1#变压器,27309,6303
19074,四川.天宫庙/2#变压器,19074,6311
27307,四川.天宫庙/2#变压器,27307,6312
27308,四川.天宫庙/2#变压器,27308,6313
18598,四川.仪陇/1#变压器,18598,6341
27310,四川.仪陇/1#变压器,27310,6342
27311,四川.仪陇/1#变压器,27311,6343
19267,四川.范家湾/1#变压器,19267,6351
27312,四川.范家湾/1#变压器,27312,6352
27315,四川.范家湾/1#变压器,27315,6353
19268,四川.范家湾/2#变压器,19268,6361
27313,四川.范家湾/2#变压器,27313,6362
27314,四川.范家湾/2#变压器,27314,6363
19224,四川.岩神山/1#变压器,19224,6371
26975,四川.岩神山/1#变压器,26975,6372
26976,四川.岩神山/1#变压器,26976,6373
19225,四川.岩神山/2#变压器,19225,6381
26977,四川.岩神山/2#变压器,26977,6382
26978,四川.岩神山/2#变压器,26978,6383
19295,四川.会理/1#变压器,19295,6391
27316,四川.会理/1#变压器,27316,6392
27318,四川.会理/1#变压器,27318,6393
19296,四川.会理/2#变压器,19296,6401
27317,四川.会理/2#变压器,27317,6402
27319,四川.会理/2#变压器,27319,6403
17614,四川.保宁/1#变压器,17614,6411
27320,四川.保宁/1#变压器,27320,6412
27321,四川.保宁/1#变压器,27321,6413
20918,四川.核桃村/3#变压器,20918,6471
27333,四川.核桃村/3#变压器,27333,6472
27332,四川.核桃村/3#变压器,27332,6473
18997,四川.核桃村/2#变压器,18997,6481
27331,四川.核桃村/2#变压器,27331,6482
27330,四川.核桃村/2#变压器,27330,6483
18996,四川.核桃村/1#变压器,18996,6491
27335,四川.核桃村/1#变压器,27335,6492
27334,四川.核桃村/1#变压器,27334,6493
19360,四川.下孟/2#变压器,19360,6501
27347,四川.下孟/2#变压器,27347,6502
27346,四川.下孟/2#变压器,27346,6503
19359,四川.下孟/1#变压器,19359,6511
27349,四川.下孟/1#变压器,27349,6512
