CN,sub
15088,1995
15088,1995
25297,1995
1743,1995
1744,1996
1744,1996
25300,1996
1744,1996
25302,1999
15095,1999
15095,1999
25303,1999
15097,1999
15097,1999
15099,1999
15099,1999
25304,1999
25305,1999
15101,1999
15101,1999
25306,1999
15103,1999
15103,1999
25307,1999
15105,1999
15105,1999
15107,1999
15107,1999
25308,1999
1745,1999
15111,1999
1745,1999
15113,1999
1746,1999
1747,1999
1747,1999
1746,1999
1745,1999
25312,2001
2043,2001
25313,2001
25313,2001
15117,2001
15119,2001
25315,2001
25315,2001
25315,2001
25314,2001
25314,2001
25320,2004
25321,2004
25322,2004
25323,2004
15121,2004
15121,2004
15121,2004
15123,2004
15123,2004
15123,2004
15125,2004
15125,2004
15125,2004
15127,2004
15127,2004
15127,2004
25336,2003
25323,2004
25320,2004
25321,2004
25322,2004
25341,2003
25341,2003
25342,2003
1748,2003
1748,2003
1748,2003
1749,2002
15135,2002
15135,2002
1750,2002
15137,2002
15137,2002
25350,2002
25351,2002
15115,2001
15139,1771
15139,1771
25352,1771
25353,2007
15141,2007
1751,2007
15143,2007
1751,2007
15145,2007
15147,2008
1752,2008
1751,2007
25358,2008
25359,2010
15155,2010
25360,2010
15157,2010
1753,2010
1753,2010
25362,2011
1754,2011
1754,2011
1754,2011
15161,2011
15163,2011
15161,2011
15161,2011
15163,2011
15163,2011
36332,2005
36334,2005
36336,2005
36338,2005
36340,2005
36342,2005
36344,2005
36346,2005
36348,2005
36350,2005
36352,2005
36354,2005
36356,2005
36358,2005
36360,2005
36362,2005
36364,2005
36366,2005
36368,2005
36370,2005
36372,2005
36374,1830
25370,1871
15165,1871
1647,1871
15167,1871
36376,1872
36378,1872
1755,1872
1755,1872
1008,999
1007,999
15186,999
579,378
15188,378
25374,378
15190,378
25375,378
15192,378
19216,378
15194,378
1756,1542
1408,1543
36380,1542
36382,1542
36384,1542
36386,1542
36388,1542
36390,1542
36392,1542
36394,1542
36396,1542
36398,1542
36400,1542
36402,1542
36404,1542
36406,1542
36408,1542
36410,1542
36412,1542
36414,1542
36416,1542
36418,1542
36420,1542
36422,1542
36424,1542
36426,1542
36428,1542
36430,1542
36432,1542
36434,1542
36436,1542
36438,1542
36440,1542
36442,1542
36444,1542
36446,1542
36448,1542
36450,1542
36452,1542
1615,1829
36454,1671
15206,958
962,958
15208,958
25377,958
1757,2015
15210,2015
25378,2015
15212,2015
25379,2015
15214,2015
1757,2015
15216,2015
25380,2015
15218,2015
25381,2015
15220,2015
1757,2015
15222,2015
25382,2015
15224,2015
25383,2015
15226,2015
25384,2015
25386,2015
1764,2016
1759,2016
15228,2016
1764,2016
1759,2016
15230,2016
15232,2016
15232,2016
25390,2016
15234,2016
15234,2016
25391,2016
15236,2016
15236,2016
25392,2016
15238,2016
15238,2016
25393,2016
15240,2016
15240,2016
25394,2016
15242,2016
15242,2016
25395,2016
15244,2016
15244,2016
25396,2016
15246,2016
15246,2016
25397,2016
15248,2016
15248,2016
25398,2016
15250,2016
15250,2016
25399,2016
15252,2016
15252,2016
25400,2016
15254,2016
15254,2016
25401,2016
15256,2016
15256,2016
25402,2016
15258,2016
15258,2016
25403,2016
1763,2017
1763,2017
1763,2017
36456,2017
15274,2017
15276,2017
15278,2017
15280,2017
15282,2017
15283,2017
15285,2017
36458,2017
1762,2017
1762,2017
1762,2017
1762,2017
1762,2017
25404,2017
25405,2017
1764,2016
1759,2016
1764,2016
1759,2016
1760,2016
1761,2016
1759,2016
1761,2016
1763,2017
1762,2017
1761,2016
1760,2016
1760,2016
1764,2016
15298,2018
15298,2018
15300,2018
15300,2018
15302,2018
15302,2018
15304,2018
15304,2018
1765,2018
1766,2018
15306,2018
15308,2018
1765,2018
1766,2018
1766,2018
1765,2018
1766,2018
1765,2018
25416,2018
25417,2018
25418,2018
25419,2018
1763,2017
1762,2017
36460,2022
25420,2024
15318,2024
1767,2024
1767,2024
15322,2025
25422,2025
15330,2027
25423,2027
1769,2028
15334,2028
36462,219
36464,219
25426,2031
15338,2031
1775,2031
1775,2031
1775,2031
15352,2034
25428,2034
15354,2034
25429,2034
1774,2034
15356,2034
25431,2034
1774,2034
15350,2034
25433,2033
1772,2033
1773,2033
1773,2033
1772,2033
1773,2033
25436,2032
15358,2032
25438,2035
1771,2035
15359,2035
15359,2035
15359,2035
25443,2035
25443,2035
25443,2035
36466,2033
36468,2033
36470,2033
25447,2032
1712,1946
15362,1946
36472,1572
1763,2017
25449,2036
15374,2036
15374,2036
25450,2036
15376,2036
15376,2036
25451,2036
15378,2036
15378,2036
25452,2036
15380,2036
15380,2036
1776,2036
15381,2036
15382,2036
1777,2036
1776,2036
15384,2036
15386,2036
1776,2036
1777,2036
1777,2036
25457,1998
15388,1998
15388,1998
25458,1998
15390,1998
15390,1998
25459,1998
15392,1998
15392,1998
15394,1998
15394,1998
25460,1998
15396,1998
15396,1998
1779,1998
1778,1998
1778,1998
25462,1998
1779,1998
36474,1997
36476,1996
25464,2041
25464,2041
15400,2041
1780,2041
1780,2041
15404,2041
1780,2041
15402,2041
15408,2042
15408,2042
15408,2042
15409,2042
15409,2042
15409,2042
1785,2042
1786,2042
1786,2042
25477,2046
25478,2046
25479,2046
25480,2043
15411,2043
1781,2043
15413,2043
1781,2043
15415,2043
1781,2043
15417,2043
1781,2043
15421,2046
15423,2046
15421,2046
15425,2046
15423,2046
15425,2046
25491,959
1936,2047
1787,2048
1787,2048
1787,2048
1782,2044
1783,2044
1784,2045
15434,2050
25499,2051
15435,2050
15435,2050
36478,1997
36480,1996
15439,2052
25502,2052
1788,2052
1788,2052
1788,2052
36482,2052
1789,2053
1789,2053
1790,2053
15441,2053
15441,2053
1790,2053
15447,2053
15447,2053
25510,1576
15449,1576
15449,1576
15451,2055
15451,2055
25511,2055
15453,2055
15453,2055
25512,2055
15455,2055
15455,2055
25513,2055
15457,2055
15457,2055
25514,2055
1791,2055
1792,2055
1791,2055
1792,2055
1791,2055
1792,2055
15459,2055
1791,2055
1792,2055
15461,2055
25519,88
25521,88
25523,88
25525,2061
15467,2061
1793,2061
15469,2061
1793,2061
1794,2062
15470,2062
25530,176
25532,176
25534,403
25536,403
15479,1710
15479,1710
25538,1710
25539,2065
15481,2065
15481,2065
25540,2065
15483,2065
15483,2065
15485,2065
15485,2065
25541,2065
15487,2065
15487,2065
25542,2065
15489,2065
25543,2065
15491,2065
25544,2065
15493,2065
25545,2065
1796,2065
1795,2065
1797,2065
1795,2065
1797,2065
15489,2065
15491,2065
15493,2065
1796,2065
15495,2065
15497,2065
1795,2065
1796,2065
1795,2065
1797,2065
1797,2065
1796,2065
1796,2065
25551,1710
15505,1710
15505,1710
15507,2066
15507,2066
25552,2066
15509,2066
15509,2066
25553,2066
1799,2066
15511,2066
15511,2066
25555,2066
15513,2066
15513,2066
25556,2066
1799,2066
1798,2066
1798,2066
1799,2066
15517,2066
1798,2066
1798,2066
1799,2066
15519,2066
25560,2071
1800,2071
15524,2072
1801,2072
1802,2057
15578,2057
25564,2057
15580,2057
25565,2057
15582,2057
1802,2057
15586,2057
25566,2057
15584,2057
1804,2057
15588,2057
25567,2057
15590,2057
1804,2057
15592,2057
25568,2057
15594,2057
25569,2057
15596,2057
1806,2058
1807,2058
1808,2058
1809,2058
15536,2058
15536,2058
15538,2058
15538,2058
15540,2058
15540,2058
15542,2058
15542,2058
15544,2058
15544,2058
15546,2058
15546,2058
15548,2058
15548,2058
15550,2058
15550,2058
15552,2058
15552,2058
25570,2058
25571,2058
25572,2058
25573,2058
25574,2058
25575,2058
25576,2058
25577,2058
25578,2058
25579,2058
15554,2058
15554,2058
25580,2059
25581,2059
1810,2059
1810,2059
1810,2059
1810,2059
15566,2059
36484,2059
36486,2059
1811,2059
1811,2059
1811,2059
1811,2059
15576,2059
15532,2058
15534,2058
1806,2058
1807,2058
1808,2058
1809,2058
1807,2058
1809,2058
1806,2058
1807,2058
1808,2058
1809,2058
25588,2059
25589,2059
1802,2057
25591,2057
25591,2057
1804,2057
25592,2074
15598,2074
1812,2074
15600,2074
1812,2074
1813,2075
15605,2075
25597,2076
25598,2078
15611,2079
1814,2079
15613,2079
1814,2079
1814,2079
1814,2079
1814,2079
1814,2079
25600,2082
15625,2082
1816,2082
15627,2082
1815,2083
15633,2083
25604,2087
15637,2087
15639,2088
1817,2088
1817,2088
1817,2088
1817,2088
1817,2088
1817,2088
25607,2091
25607,2091
15651,2091
1819,2092
25611,2092
15653,2092
1819,2092
1819,2092
1819,2092
15655,2092
15655,2092
15657,2092
15657,2092
15659,2092
15659,2092
1820,2092
1820,2092
15661,2092
15661,2092
15663,2092
15663,2092
1820,2092
25623,2093
25624,2093
1818,2093
25623,2093
25623,2093
25627,2097
15668,2097
1821,2097
1821,2097
1821,2097
15670,2097
15672,2097
1822,2098
1823,2098
15675,2098
15675,2098
15675,2098
1970,2099
15677,2099
1970,2099
25638,2100
15679,2100
1824,2100
15685,2100
25639,2100
1824,2100
15683,2100
1824,2100
15681,2100
25642,2074
15689,2074
15691,2095
15691,2095
25643,2095
15693,2095
15693,2095
25644,2095
15695,2095
15695,2095
25645,2095
15697,2095
15697,2095
25646,2095
1825,2095
1826,2095
1825,2095
1826,2095
15699,2095
1825,2095
1826,2095
15701,2095
1825,2095
1826,2095
1824,2100
1770,2027
15705,2027
1770,2027
15649,2088
1806,2058
1808,2058
1416,1577
15709,1577
25656,2103
15711,2103
1827,2103
15713,2103
1827,2103
15719,2104
1828,2104
25661,2107
1829,2108
1829,2108
15725,2108
15727,2108
1829,2108
25665,2108
1831,2109
1830,2110
15737,130
25668,130
25669,2112
15739,2112
1834,2112
15741,2112
1834,2112
15743,2112
1834,2112
15747,2113
15745,2113
36488,2117
36490,2117
36492,2117
36494,2117
36496,2117
15781,2113
36498,2113
1833,2113
1832,2113
1832,2113
1832,2113
36500,2113
1832,2113
15753,2113
1832,2113
36502,2114
36504,2114
25676,2119
15757,2119
1835,2120
15761,2120
25680,2126
25681,2126
15777,2126
15779,2126
1836,2126
1836,2126
25683,2125
1837,2125
1837,2125
1837,2125
15773,2125
15773,2125
1838,2124
15767,2124
15767,2124
1838,2124
1838,2124
15769,2124
15769,2124
25692,2124
25693,2123
25693,2123
15771,2125
15771,2125
1833,2113
1833,2113
1839,2127
15786,2127
25700,2129
15788,2129
1840,2129
25702,2129
15790,2129
1840,2129
15792,2129
15793,2130
1841,2130
15800,176
209,176
15803,176
209,176
36506,2117
36508,2117
1009,1000
1010,1000
15805,1000
36510,2113
36512,2113
36514,2113
36516,2113
25707,2092
25708,2134
15807,2134
15807,2134
25709,2134
15809,2134
15809,2134
1843,2134
1842,2134
25710,2134
15813,2134
15813,2134
25711,2134
15815,2134
15815,2134
1842,2134
1842,2134
1843,2134
15817,2134
1843,2134
1842,2134
1843,2134
15819,2134
25716,144
25718,144
25720,1859
15821,1859
25721,217
25723,217
25725,2137
25726,2138
1844,2138
1845,2137
1845,2137
15825,2137
15825,2137
15825,2137
15827,2137
15827,2137
15827,2137
1845,2137
1844,2138
25735,1471
15829,1471
15829,1471
1846,2448
25737,2448
15835,2448
15835,2448
1847,2448
15832,2448
15833,2448
25739,2448
15831,2448
15831,2448
1846,2448
1847,2448
15837,2448
1846,2448
1847,2448
15839,2448
1846,2448
1847,2448
15843,2448
1846,2448
1847,2448
15845,2448
25744,2449
15847,2449
1848,2449
15849,2449
1848,2449
1853,2450
1853,2450
15851,2450
1853,2450
15855,2450
1853,2450
15869,2450
1852,2450
1851,2450
1850,2450
1849,2450
25755,2450
25756,2450
15852,2450
25757,2450
25758,2450
25759,2450
25760,2450
1846,2448
1847,2448
15841,2448
1663,1895
15871,1895
36518,1896
1854,1896
1854,1896
1854,1896
1854,1896
1854,1896
1854,1896
1854,1896
25765,2139
15886,2139
25766,2139
15888,2139
1855,2139
15890,2139
1855,2139
1855,2139
1856,2140
25769,2140
1856,2140
25769,2140
1856,2140
15898,2140
15898,2140
15894,2140
15894,2140
15896,2140
15896,2140
25778,1581
15900,1581
15900,1581
148,106
25779,106
15902,106
15902,106
148,106
25780,106
15904,106
15904,106
1770,2027
15906,2027
15910,2028
1857,2028
15913,2028
36520,2141
1810,2059
1811,2059
25784,2145
25785,2145
15920,2145
15924,2146
1858,2146
36522,186
36524,382
36526,382
36528,382
36530,382
36532,382
36534,382
25789,2148
15926,2148
1860,2148
15928,2148
1860,2148
15929,2149
1859,2149
25794,2150
15937,142
15937,142
25796,142
15935,142
15935,142
25797,142
1861,2152
15939,2152
15943,2152
1862,2152
25802,2153
25804,938
25806,938
25808,1795
25810,1795
25812,1795
25814,1795
25816,1821
25817,1821
15944,1678
36536,1678
1864,1678
25820,2155
15947,2155
1865,2155
1865,2155
15949,2155
15951,2156
1866,2156
25825,2158
15960,2158
25826,2158
15956,2158
1867,2158
25826,2158
1867,2158
15958,2158
1868,2159
1868,2159
1868,2159
1869,2159
1869,2159
15962,2159
15962,2159
15964,2159
15964,2159
15966,2159
15966,2159
15970,2159
15970,2159
15972,2159
15972,2159
1868,2159
1869,2159
25841,2160
15974,2160
15976,2159
15982,240
15982,240
25843,240
15978,2162
1871,2162
15980,2162
1871,2162
25846,2162
25847,2165
25847,2165
15986,2166
1872,2166
1872,2166
1872,2166
1872,2166
15988,2166
15988,2166
15990,2166
15990,2166
15992,2166
15992,2166
25856,2168
25856,2168
15996,2169
1873,2169
1873,2169
1873,2169
1873,2169
15998,2169
15998,2169
16000,2169
16000,2169
16002,2169
16002,2169
25865,2170
16004,2170
1875,2170
1875,2170
1875,2170
1874,2171
1874,2171
1874,2171
1874,2171
16022,2171
16010,2171
16010,2171
16012,2171
16012,2171
16014,2171
16014,2171
16016,2167
1876,2167
16018,2167
25875,2167
1876,2167
1876,2167
16020,2167
25878,2167
16024,961
16024,961
25879,961
25880,2172
16026,2172
16026,2172
16028,2172
16028,2172
25881,2172
25882,2172
16030,2172
16030,2172
1878,2172
1877,2172
16034,2172
16034,2172
25883,2172
16036,2172
1877,2172
1878,2172
1878,2172
1877,2172
25887,2172
16038,2172
16038,2172
1877,2172
1878,2172
16040,2172
25889,2172
16044,2172
16044,2172
25890,959
25891,2175
16046,2175
16046,2175
25892,2175
16058,2175
16058,2175
1881,2175
1880,2175
1881,2175
1880,2175
25895,2175
16050,2175
16050,2175
25896,2175
16052,2175
16052,2175
1881,2175
1880,2175
16056,2175
1880,2175
1881,2175
16054,2175
25899,2179
1883,2180
16060,2179
1882,2179
1882,2179
16062,2179
1884,2180
25899,2179
1884,2180
16063,2180
16063,2180
16063,2180
25908,2181
16067,2181
1885,2181
1885,2181
1886,2182
1886,2182
1886,2182
1886,2182
1886,2182
1886,2182
1886,2182
16071,2182
25911,2184
16085,2184
1887,2184
25913,1793
16087,1793
16087,1793
36538,106
25914,2187
16089,2187
25915,2187
16091,2187
1888,2187
1888,2187
1888,2187
1888,2187
1889,2188
16099,2188
16099,2188
1890,2188
16101,2188
16101,2188
1891,2188
16103,2188
16103,2188
1889,2188
1890,2188
1891,2188
25926,2189
16105,2189
1892,2189
1892,2189
36540,2189
36542,2189
36544,2189
36546,2189
25928,2190
16109,2190
25929,2190
1893,2190
1893,2190
1893,2190
1893,2190
1893,2190
36548,2190
36550,2190
36552,2190
36554,2190
36556,2190
36558,2190
36560,2190
36562,2190
36564,2190
36566,2190
25930,56
25932,56
1893,2190
16111,2190
25935,2192
16123,2192
1894,2192
16125,2192
1894,2192
16127,2192
1894,2192
16128,2193
16129,2193
16129,2193
16130,2193
16131,2193
16131,2193
16134,1707
25946,211
25948,211
16136,2194
25950,2194
16138,2194
25951,2194
16140,2194
25952,2194
16142,2194
1896,2194
25951,2194
25954,2194
16144,2194
25955,2194
16146,2194
25956,2194
16148,2194
25957,2194
16150,2194
1896,2194
25956,2194
25959,2194
16152,2194
25960,2194
16154,2194
25961,2194
16156,2194
25962,2194
16158,2194
1896,2194
25963,2194
25960,2194
25962,2194
25966,2195
16160,2195
16160,2195
16160,2195
25971,2195
16166,2195
16166,2195
16166,2195
25976,2195
16162,2195
16162,2195
16162,2195
25981,2195
16164,2195
16164,2195
16164,2195
25976,2195
25966,2195
25971,2195
25981,2195
25986,2194
25987,2194
1012,1005
1011,1005
16168,1005
25989,1710
16170,1710
16170,1710
25990,2197
25991,2197
16172,2197
1897,2197
1897,2197
1897,2197
1897,2197
25993,2198
16184,2198
16184,2198
25993,2198
25997,2198
16182,2198
16182,2198
25997,2198
26001,2198
16180,2198
16180,2198
26001,2198
26005,2199
1898,2199
16185,2199
16185,2199
16188,2200
16188,2200
1899,2200
16191,1662
16191,1662
26012,1662
16193,1662
16193,1662
26013,1662
36568,1662
36570,1662
36572,1662
36574,1662
36576,1662
36578,1662
36580,935
16195,204
26014,204
251,204
36582,204
36584,204
36586,204
26015,2008
36588,1486
36590,1486
36592,1486
36594,1486
36596,1486
36598,1486
16203,2008
36600,2007
36602,2007
36604,2007
36606,265
36608,265
36610,265
36612,265
36614,265
36616,265
36618,265
36620,265
36622,265
36624,265
36626,265
36628,265
36630,1906
36632,1906
36634,1906
36636,1906
36638,1906
36640,1906
16206,1890
26017,1890
16208,1890
16208,1890
26018,1890
16206,1890
36642,2134
36644,2134
36646,2134
36648,2134
36650,2134
36652,2134
1834,2112
16210,2112
16212,2113
1901,2113
1901,2113
16216,2113
1901,2113
26022,1377
36654,1757
36656,1757
36658,1757
36660,1757
36662,1757
36664,1757
36666,1757
36668,1757
36670,265
36672,265
36674,265
36676,265
26023,262
16218,262
16218,262
36678,262
26024,262
16220,262
16220,262
36680,262
26025,1330
16222,1330
16222,1330
26026,1330
16224,1330
16224,1330
1902,1330
1903,1330
1905,1330
1903,1330
16225,1330
16226,1330
16228,1330
1902,1330
1903,1330
16231,1331
16233,1331
26031,1331
1904,1331
26033,2224
16235,2224
1906,2224
16237,2224
26034,2224
1906,2224
16239,2224
26036,2224
1906,2224
26039,2225
26040,2225
26039,2225
26039,2225
16241,2225
16241,2225
16241,2225
26040,2225
26040,2225
16243,2225
16243,2225
16243,2225
26033,2224
1907,2229
1908,2229
16245,2229
16247,2229
16247,2229
16249,2229
16249,2229
26053,2229
1907,2229
1908,2229
16251,2229
16251,2229
26056,2229
16253,2229
16253,2229
26057,2229
1907,2229
1908,2229
16255,2229
16257,2229
1908,2229
26059,2229
16259,1999
16259,1999
26060,1999
16261,1999
16261,1999
26061,1999
26062,189
16263,189
16263,189
1746,1999
1745,1999
1746,1999
1745,1999
1747,1999
1745,1999
26066,2178
26068,2178
1910,2178
16265,2178
26067,2178
16275,2178
26068,2178
16277,2178
26070,2178
26072,2178
1910,2178
16279,2178
26074,2178
16281,2178
26071,2178
16283,2178
26072,2178
16285,2178
26074,2178
26076,2178
1910,2178
16287,2178
26078,2178
16289,2178
26076,2178
16291,2178
26079,2178
26069,2178
26073,2178
26075,2178
26077,2178
26084,2233
26085,2233
26086,2233
26087,2233
26084,2233
16267,2233
16267,2233
16267,2233
26085,2233
16269,2233
16269,2233
16269,2233
26086,2233
16271,2233
16271,2233
16271,2233
26087,2233
16273,2233
16273,2233
16273,2233
26104,2238
16292,2239
26106,935
16300,935
16300,935
26107,935
16302,935
16302,935
36682,1679
36684,1679
36686,1679
36688,1679
36690,1679
36692,1679
1911,2239
26109,2247
16304,2247
16304,2247
16305,2247
16306,2247
26110,2247
16308,2247
16308,2247
16309,2247
1912,2247
1913,2247
26112,2247
16312,2247
16312,2247
1912,2247
1914,2247
26113,2247
16316,2247
16316,2247
16317,2247
1913,2247
1914,2247
1912,2247
1914,2247
26117,2247
16320,2247
16320,2247
1914,2247
1913,2247
26118,2244
16324,2244
16324,2244
26119,2244
16326,2244
16326,2244
1915,2244
1916,2244
16327,2244
16328,2244
1916,2244
1915,2244
16330,2244
1915,2244
1916,2244
16332,2244
1913,2247
26125,274
16336,274
16336,274
26126,274
16334,274
16334,274
36694,274
36696,274
26127,2255
16338,2255
26128,2255
16340,2255
1917,2255
1918,2255
1917,2255
16342,2255
1918,2255
16344,2255
1917,2255
1918,2255
1920,2252
1919,2252
1920,2252
1919,2252
16350,2252
16350,2252
16352,2252
16352,2252
16354,2252
16354,2252
1920,2252
1919,2252
16356,2252
16356,2252
16358,2252
16358,2252
16360,2252
16360,2252
1919,2252
1920,2252
16368,226
16367,226
276,226
275,226
4813,226
26138,226
16366,226
4811,226
1904,1331
438,155
439,155
16372,155
26141,76
16374,76
16374,76
26142,226
16376,1413
16376,1413
26143,1413
16366,226
26144,2259
16378,2259
1921,2259
16380,2259
36698,2259
36700,2259
1921,2259
16383,2260
16389,2260
1922,2260
23431,192
16413,192
16393,2262
26151,2262
26151,2262
16391,2262
26153,2262
26154,2262
26152,2262
16395,2262
16397,2262
26156,2262
16399,2262
26150,2262
26157,2262
26151,2262
26156,2262
26155,2262
26161,2263
26161,2263
26162,2263
26162,2263
26163,2263
26163,2263
26161,2263
26162,2263
26163,2263
16401,2263
16401,2263
16403,2263
16403,2263
16405,2263
16405,2263
16407,2263
16407,2263
16409,2263
16409,2263
16411,2263
16411,2263
36702,426
36704,426
36706,426
36708,426
36710,426
36712,426
36714,426
36716,426
16415,2264
26179,2264
26179,2264
1923,2264
1923,2264
16417,2264
16419,2265
16420,2265
1924,2265
26185,2266
16426,2267
1926,2267
16428,53
16428,53
26188,53
1767,2024
16436,2025
16437,2025
1767,2024
16441,2025
16442,2025
26193,2025
26194,2025
1650,1874
16448,1874
1929,1875
16455,2269
16455,2269
26197,2269
26197,2269
16457,2269
16457,2269
26199,2269
26199,2269
16459,2269
16459,2269
26201,2269
26201,2269
16461,2269
16461,2269
26203,2269
26203,2269
16463,2269
16463,2269
26205,2269
26205,2269
16465,2269
16465,2269
26207,2269
26207,2269
1930,2269
1931,2269
1932,2269
1930,2269
1932,2269
1931,2269
1932,2269
1930,2269
1931,2269
1930,2269
1931,2269
16472,2269
1932,2269
1931,2269
16474,2269
16477,142
16477,142
26214,142
16479,2273
26215,2273
1933,2273
1933,2273
16481,2273
1934,2274
16486,2274
26220,2276
1344,1413
1345,1413
1344,1413
