id,I_nd,J_nd
7929,20053,20055
7930,20053,20056
7931,20057,20058
7932,20057,20059
7933,20057,20060
7934,20061,20062
7935,20061,20063
7936,20061,20064
7937,6047,20065
7938,6049,20066
7939,520,20067
7940,7708,68
7941,20068,7999
7942,68,20069
7943,741,8001
7944,742,8003
7945,742,8005
7946,58,20070
7947,741,20071
7948,742,20072
7949,8002,20073
7950,8002,20074
7951,8004,20075
7952,8004,20076
7953,8006,20077
7954,8006,20078
7955,398,20079
7956,396,20080
7957,397,20081
7958,2676,20082
7959,2676,20083
7960,2678,20084
7961,2678,20085
7962,2688,20086
7963,2688,20087
7964,20088,8007
7965,20089,743
7966,743,8009
7967,743,20090
7968,743,8011
7969,8010,20091
7970,8010,20092
7971,8012,20093
7972,8012,20094
7973,529,20095
7974,528,20096
7975,527,20097
7976,6125,20098
7977,6125,20099
7978,6127,20100
7979,6127,20101
7980,6125,20102
7981,6127,20103
7982,18516,20104
7983,18518,20105
7984,18522,20106
7985,739,20107
7986,20108,744
7987,744,8013
7988,744,20109
7989,745,20110
7990,745,20111
7991,18594,20112
7992,18595,20113
7993,155,20114
7994,156,20115
7995,157,20116
7996,17985,20117
7997,17986,20118
7998,3699,20119
7999,3699,20120
8000,3701,20121
8001,3701,20122
8002,8016,52
8003,20123,8015
8004,52,20124
8005,3627,20125
8006,3627,20126
8007,3627,20127
8008,3637,20128
8009,3637,20129
8010,3637,20130
8011,3639,20131
8012,3639,20132
8013,3639,20133
8014,3641,20134
8015,3641,20135
8016,3641,20136
8017,55,20137
8018,56,20138
8019,18790,20139
8020,19495,20140
8021,5900,20141
8022,5900,20142
8023,5910,20143
8024,5910,20144
8025,508,20145
8026,57,20146
8027,523,20147
8028,6073,20148
8029,6073,20149
8030,6075,20150
8031,6075,20151
8032,6085,20152
8033,6085,20153
8034,522,20154
8035,521,20155
8036,65,20156
8037,747,20157
8038,748,20158
8039,7701,20159
8040,7701,20160
8041,7701,20161
8042,7702,20162
8043,7702,20163
8044,7702,20164
8045,2624,20165
8046,2626,20166
8047,101,20167
8048,102,20168
8049,128,20169
8050,129,20170
8051,130,20171
8052,144,20172
8053,145,20173
8054,749,8017
8055,749,8019
8056,750,8021
8057,750,8023
8058,8018,20174
8059,8018,20175
8060,8018,20176
8061,8020,20177
8062,8020,20178
8063,8020,20179
8064,8022,20180
8065,8022,20181
8066,8022,20182
8067,8024,20183
8068,8024,20184
8069,8024,20185
8070,749,20186
8071,750,20187
8072,6367,18979
8073,31,20188
8074,30,20189
8075,17604,20190
8076,2634,20191
8077,2634,20192
8078,2634,20193
8079,2642,20194
8080,2642,20195
8081,2642,20196
8082,2644,20197
8083,2644,20198
8084,2644,20199
8085,8026,418
8086,20200,8025
8087,417,5092
8088,416,20201
8089,417,20202
8090,5083,20203
8091,5083,20204
8092,5083,20205
8093,5085,20206
8094,5085,20207
8095,5085,20208
8096,5093,20209
8097,5093,20210
8098,5093,20211
8099,418,20212
8100,751,20213
8101,224,20214
8102,225,20215
8103,821,20216
8104,681,20217
8105,680,20218
8106,20219,8036
8107,20220,8038
8108,20221,8040
8109,20222,8042
8110,51,20223
8111,3434,20224
8112,3434,20225
8113,3434,20226
8114,3436,20227
8115,3436,20228
8116,3436,20229
8117,50,20230
8118,711,8060
8119,712,8060
8120,713,20231
8121,8061,20231
8122,711,8062
8123,712,8062
8124,713,20232
8125,8063,20232
8126,711,8191
8127,712,8190
8128,8177,711
8129,8177,712
8130,713,8176
8131,8065,711
8132,8065,712
8133,713,20233
8134,20233,8064
8135,8067,711
8136,8067,712
8137,713,20234
8138,20234,8066
8139,8069,711
8140,8069,712
8141,713,20235
8142,20235,8068
8143,8071,711
8144,8071,712
8145,713,20236
8146,20236,8070
8147,711,20237
8148,712,20238
8149,18721,20239
8150,18722,20240
8151,5686,20241
8152,5686,20242
8153,5686,20243
8154,5684,20244
8155,5684,20245
8156,5684,20246
8157,95,20247
8158,752,20248
8159,8073,480
8160,20249,8072
8161,8075,20249
8162,20250,8074
8163,8077,20250
8164,481,8076
8165,8045,575
8166,8045,573
8167,20251,8044
8168,8047,575
8169,8047,573
8170,20252,8046
8171,8049,575
8172,8049,573
8173,20253,8048
8174,8051,575
8175,8051,573
8176,20254,8050
8177,8053,572
8178,8053,574
8179,20255,8052
8180,8055,572
8181,8055,574
8182,20256,8054
8183,575,20257
8184,573,20258
8185,572,20259
8186,574,20260
8187,576,20261
8188,577,20262
8189,8057,572
8190,8057,574
8191,20263,8056
8192,544,20264
8193,477,20265
8194,476,20266
8195,478,20267
8196,479,20268
8197,8085,476
8198,8085,477
8199,20269,8084
8200,8087,476
8201,8087,477
8202,20270,8086
8203,8089,476
8204,8089,477
8205,20271,8088
8206,8091,476
8207,8091,477
8208,20272,8090
8209,8079,477
8210,8079,478
8211,20273,8078
8212,8081,477
8213,8081,478
8214,20274,8080
8215,8083,477
8216,8083,478
8217,20275,8082
8218,20276,8094
8219,8095,754
8220,20277,8092
8221,8093,754
8222,754,20278
8223,754,8096
8224,753,20279
8225,753,8098
8226,753,8100
8227,8099,20280
8228,8101,20281
8229,32,20282
8230,33,20283
8231,755,20284
8232,34,20285
8233,20286,8102
8234,8103,20287
8235,2716,20288
8236,2718,20289
8237,8105,70
8238,20290,8104
8239,69,20291
8240,70,20292
8241,4845,20293
8242,4845,20294
8243,4845,20295
8244,4847,20296
8245,4847,20297
8246,4847,20298
8247,4853,20299
8248,4853,20300
8249,4853,20301
8250,4855,20302
8251,4855,20303
8252,4855,20304
8253,18406,20305
8254,18407,20306
8255,18409,20307
8256,18410,20308
8257,87,20309
8258,88,20310
8259,5654,20311
8260,5654,20312
8261,5648,20313
8262,5648,20314
8263,89,20315
8264,8107,89
8265,20316,8106
8266,90,20317
8267,48,20318
8268,47,20319
8269,492,20320
8270,49,20321
8271,335,20322
8272,336,8108
8273,8109,20323
8274,8122,986
8275,20324,8110
8276,8114,339
8277,8116,339
8278,8118,339
8279,8120,339
8280,8124,986
8281,8126,986
8282,8128,986
8283,339,20325
8284,986,20326
8285,8112,335
8286,8112,336
8287,20327,8111
8288,335,8108
8289,336,20328
8290,337,20329
8291,338,20330
8292,503,20331
8293,502,20332
8294,5852,20333
8295,5852,20334
8296,5854,20335
8297,5854,20336
8298,5864,20337
8299,5864,20338
8300,759,20339
8301,504,20340
8302,8137,20341
8303,20341,8138
8304,8139,20342
8305,8133,20343
8306,761,8132
8307,760,20344
8308,761,8134
8309,8135,20345
8310,20345,760
8311,761,20346
8312,762,20347
8313,8129,20348
8314,8129,20349
8315,8129,20350
8316,8130,20351
8317,8130,20352
8318,8130,20353
8319,20354,762
8320,18833,20355
8321,6039,20356
8322,6039,20357
8323,6041,20358
8324,6041,20359
8325,8141,440
8326,8141,441
8327,20360,8140
8328,8143,440
8329,8143,441
8330,20361,8142
8331,8145,440
8332,8145,441
8333,20362,8144
8334,440,20363
8335,441,20364
8336,8147,442
8337,8149,443
8338,444,8150
8339,8151,20365
8340,20365,8152
8341,8153,20366
8342,20366,8154
8343,8155,445
8344,152,2493
8345,153,2493
8346,2494,20367
8347,153,20368
8348,152,20369
8349,153,2495
8350,152,2495
8351,2496,20370
8352,154,20370
8353,154,20367
8354,8165,265
8355,8165,266
8356,20371,8164
8357,8167,265
8358,8167,266
8359,20372,8166
8360,263,20373
8361,264,20374
8362,265,20375
8363,266,20376
8364,267,20377
8365,268,20378
8366,8157,267
8367,8159,267
8368,8161,268
8369,8163,268
8370,8169,434
8371,8169,435
8372,20379,8168
8373,433,20380
8374,434,20381
8375,435,20382
8376,501,20383
8377,169,20384
8378,8171,463
8379,8171,464
8380,20385,8170
8381,8173,463
8382,8173,464
8383,20386,8172
8384,463,20387
8385,464,20388
8386,465,20389
8387,466,20390
8388,524,20391
8389,8193,524
8390,20392,8192
8391,764,20393
8392,763,20394
8393,7771,20395
8394,7771,20396
8395,7773,20397
8396,7773,20398
8397,7775,20399
8398,7775,20400
8399,8195,765
8400,20401,8194
8401,8197,765
8402,20402,8196
8403,20402,8202
8404,765,8198
8405,765,20403
8406,766,8200
8407,766,8204
8408,766,8206
8409,767,8208
8410,767,8210
8411,767,8212
8412,767,20404
8413,766,20405
8414,8201,20406
8415,8201,20407
8416,8205,20408
8417,8205,20409
8418,8207,20410
8419,8207,20411
8420,8209,20412
8421,8209,20413
8422,8211,20414
8423,8211,20415
8424,8213,20416
8425,8213,20417
8426,18963,20418
8427,18964,20419
8428,9828,20420
8429,6345,20421
8430,6345,20422
8431,6347,20423
8432,6347,20424
8433,6357,20425
8434,6357,20426
8435,543,20427
8436,769,8214
8437,770,20428
8438,519,20429
8439,768,20430
8440,770,20431
8441,8217,519
8442,768,8218
8443,8220,519
8444,8222,768
8445,8224,768
8446,8226,768
8447,6011,20432
8448,6011,20433
8449,6013,20434
8450,6013,20435
8451,18901,20436
8452,18902,20437
8453,18903,20438
8454,18904,20439
8455,18931,20440
8456,18932,20441
8457,6215,20442
8458,6215,20443
8459,6215,20444
8460,6217,20445
8461,6217,20446
8462,6217,20447
8463,6219,20448
8464,6219,20449
8465,6219,20450
8466,6221,20451
8467,6221,20452
8468,6221,20453
8469,6223,20454
8470,6223,20455
8471,6223,20456
8472,6261,20457
8473,6261,20458
8474,6261,20459
8475,8228,448
8476,8228,449
8477,20460,8227
8478,8230,448
8479,8230,449
8480,20461,8229
8481,8232,448
8482,8232,449
8483,20462,8231
8484,8234,449
8485,8234,450
8486,20463,8233
8487,8236,449
8488,8236,450
8489,20464,8235
8490,451,20465
8491,452,20466
8492,448,20467
8493,449,20468
8494,450,20469
8495,4147,219
8496,4151,219
8497,8238,455
8498,8240,455
8499,8242,455
8500,8244,456
8501,8246,456
8502,8248,456
8503,456,20470
8504,455,20471
8505,217,20472
8506,218,20473
8507,219,20474
8508,720,8251
8509,8252,20475
8510,719,8253
8511,8254,20476
8512,720,8257
8513,719,8258
8514,8256,720
8515,20477,8255
8516,35138,35139
8517,35140,35141
8518,35142,35143
8519,35144,35145
8520,35146,35147
8521,35148,35149
8522,720,20478
8523,719,20479
8524,8249,231
8525,8250,232
8526,229,20480
8527,230,20481
8528,231,20482
8529,232,20483
8530,539,20484
8531,494,20485
8532,650,8261
8533,649,8261
8534,8262,20486
8535,8260,650
8536,8260,649
8537,20487,8259
8538,8264,650
8539,8264,649
8540,20488,8263
8541,8266,650
8542,8266,649
8543,20489,8265
8544,8268,650
8545,8268,649
8546,20490,8267
8547,8270,650
8548,8270,649
8549,20491,8269
8550,649,20492
8551,650,20493
8552,20494,8271
8553,8273,771
8554,8275,771
8555,8277,771
8556,8279,771
8557,651,20495
8558,771,20496
8559,35150,35151
8560,35152,35153
8561,85,20497
8562,5407,20498
8563,5407,20499
8564,20500,10486
8565,772,8280
8566,772,20501
8567,772,8282
8568,773,20502
8569,774,20503
8570,8289,289
8571,8289,290
8572,20504,8288
8573,292,20505
8574,293,20506
8575,8291,289
8576,8291,290
8577,20507,8290
8578,289,20508
8579,290,20509
8580,498,20510
8581,291,20511
8582,8293,605
8583,19097,8292
8584,606,8294
8585,8295,19100
8586,606,8302
8587,8303,19113
8588,606,8296
8589,8297,20512
8590,20512,8300
8591,8301,20513
8592,20513,8298
8593,8299,605
8594,775,8321
8595,775,8319
8596,775,8317
8597,775,8315
8598,775,8313
8599,775,8311
8600,8310,775
8601,8308,775
8602,8306,775
8603,8326,604
8604,8326,602
8605,20514,8325
8606,8328,604
8607,8328,602
8608,20515,8327
8609,8330,604
8610,8330,602
8611,20516,8329
8612,8332,604
8613,8332,602
8614,20517,8331
8615,8334,604
8616,8334,602
8617,20518,8333
8618,8336,604
8619,8336,602
8620,20519,8335
8621,8338,604
8622,8338,602
8623,20520,8337
8624,8340,601
8625,8340,603
8626,20521,8339
8627,8342,601
8628,8342,603
8629,20522,8341
8630,8344,601
8631,8344,603
8632,20523,8343
8633,8346,601
8634,8346,603
8635,20524,8345
8636,8348,601
8637,8348,603
8638,20525,8347
8639,8350,601
8640,8350,603
8641,20526,8349
8642,8352,601
8643,8352,603
8644,20527,8351
8645,601,8323
8646,603,8323
8647,8324,20528
8648,602,20529
8649,604,20530
8650,601,20531
8651,603,20532
8652,20533,8304
8653,608,20534
8654,607,20535
8655,20536,775
8656,4025,203
8657,207,20537
8658,206,20538
8659,202,20539
8660,203,20540
8661,204,20541
8662,164,20542
8663,513,20543
8664,512,20544
8665,162,20545
8666,161,20546
8667,19003,8353
8668,8354,182
8669,19005,8355
8670,8356,182
8671,2876,423
8672,8362,423
8673,8362,424
8674,20547,8361
8675,8364,423
8676,8364,424
8677,20548,8363
8678,423,20549
8679,424,20550
8680,425,20551
8681,426,20552
8682,427,20553
8683,428,20554
8684,8358,427
8685,8360,428
8686,17806,20555
8687,17807,20556
8688,17811,20557
8689,17812,20558
8690,42,20559
8691,43,20560
8692,176,20561
8693,175,20562
8694,177,20563
8695,178,20564
8696,180,20565
8697,179,20566
8698,83,5489
8699,7751,20567
8700,20568,7750
8701,776,7752
8702,20569,776
8703,776,20570
8704,20571,20572
8705,20571,20573
8706,20574,20575
8707,20574,20576
8708,777,7760
8709,20571,7754
8710,7755,20574
8711,7757,20571
8712,20577,7756
8713,20577,20578
8714,7759,20574
8715,20579,7758
8716,20578,20579
8717,777,20580
8718,777,7762
8719,6558,254
8720,257,20581
8721,256,20582
8722,252,20583
8723,253,20584
8724,254,20585
8725,471,20586
8726,20587,18361
8727,20588,18363
8728,475,20589
8729,8366,471
8730,8366,472
8731,20590,8365
8732,8368,473
8733,8368,474
8734,20591,8367
8735,8370,473
8736,8370,474
8737,20592,8369
8738,472,20593
8739,473,20594
8740,474,20595
8741,682,7578
8742,44,3232
8743,44,3234
8744,683,20596
8745,8372,20597
8746,20598,8371
8747,682,20599
8748,611,20600
8749,7165,612
8750,20601,8375
8751,8376,610
8752,8376,611
8753,20602,8377
8754,8378,610
8755,8378,611
8756,20603,8379
8757,8380,610
8758,8380,611
8759,20604,8381
8760,8382,610
8761,8382,611
8762,20605,19210
8763,20606,19230
8764,63,20607
8765,609,8373
8766,610,8373
8767,8374,20608
8768,20609,8387
8769,8389,778
8770,8391,778
8771,8393,778
8772,8395,778
8773,778,8396
8774,778,8398
8775,778,8400
8776,20610,8383
8777,8384,610
8778,8384,609
8779,20611,8385
8780,8386,610
8781,8386,609
8782,610,20612
8783,609,20613
8784,610,20614
8785,172,20615
8786,542,20616
8787,349,20617
8788,350,20618
8789,8403,589
8790,8403,588
8791,20619,8402
8792,589,8404
8793,588,8404
8794,8405,20620
8795,8407,589
8796,8407,588
8797,20621,8406
8798,8409,589
8799,8409,588
8800,20622,8408
8801,8411,589
8802,8411,588
8803,20623,8410
8804,589,20624
8805,588,20625
8806,459,20626
8807,460,20627
8808,507,20628
8809,124,20629
8810,121,20630
8811,122,20631
8812,8413,370
8813,8413,371
8814,372,20632
8815,20632,8412
8816,8415,370
8817,8415,371
8818,372,20633
8819,20633,8414
8820,370,20634
8821,371,20635
8822,372,20636
8823,487,20637
8824,488,20638
8825,8417,319
8826,8417,320
8827,822,20639
8828,20639,8416
8829,319,20640
8830,320,20641
8831,822,20642
8832,403,20643
8833,4247,20644
8834,4247,20645
8835,4247,20646
8836,404,20647
8837,4249,20648
8838,4249,20649
8839,4249,20650
8840,405,20651
8841,406,20652
8842,199,20653
8843,200,20654
8844,201,20655
8845,316,20656
8846,315,20657
8847,39,20658
8848,8419,779
8849,20659,8418
8850,20659,20660
8851,35154,35155
8852,779,20661
8853,17681,20662
8854,779,20663
8855,37,20664
8856,38,20665
8857,238,20666
8858,239,20667
8859,307,20668
8860,308,20669
8861,115,20670
8862,506,20671
8863,8421,526
8864,8421,334
8865,20672,8420
8866,526,20673
8867,334,20674
8868,4935,20675
8869,356,20676
8870,357,20677
8871,6375,20678
8872,188,20679
8873,505,20680
8874,288,20681
8875,272,8422
8876,8423,20682
8877,802,20683
8878,272,20684
8879,20685,8424
8880,8425,545
8881,8425,546
8882,545,20686
8883,546,20687
8884,8427,536
8885,20688,8426
8886,8429,536
8887,20689,8428
8888,536,20690
8889,6265,20691
8890,6265,20692
8891,6263,20693
8892,6263,20694
8893,18568,20695
8894,19480,20696
8895,969,20697
8896,18570,20698
8897,8431,20699
8898,20700,8430
8899,20700,20701
8900,8433,20699
8901,20702,8432
8902,20699,20703
8903,19479,20704
8904,19478,20705
8905,7712,20706
8906,7712,20707
8907,7710,20708
8908,7710,20709
8909,535,20710
8910,534,20711
8911,54,20712
8912,53,20713
8913,35156,35157
8914,3527,20714
8915,3527,20715
8916,3527,20716
8917,3529,20717
8918,3529,20718
8919,3529,20719
8920,3537,20720
8921,3537,20721
8922,3537,20722
8923,8435,541
8924,20723,8434
8925,6313,20724
8926,6313,20725
8927,6314,20726
8928,6314,20727
8929,540,20728
8930,541,20729
8931,141,20730
8932,7639,20731
8933,7647,20732
8934,7647,20733
8935,689,20734
8936,690,20735
8937,7639,20736
8938,3229,515
8939,8437,514
8940,8436,515
8941,514,20737
8942,515,20738
8943,545,8438
8944,546,8438
8945,8439,20739
8946,518,20740
8947,517,20741
8948,516,20742
8949,5973,20743
8950,5973,20744
8951,5973,20745
8952,5975,20746
8953,5975,20747
8954,5975,20748
8955,5985,20749
8956,5985,20750
8957,5985,20751
8958,5987,20752
8959,5987,20753
8960,5987,20754
8961,20755,8440
8962,782,20756
8963,781,20757
8964,780,20758
8965,780,20759
8966,783,20760
8967,783,20761
8968,20762,8442
8969,8441,782
8970,8443,782
8971,20763,781
8972,79,20764
8973,80,20765
8974,3339,20766
8975,3339,20767
8976,3341,20768
8977,3341,20769
8978,45,20770
8979,46,20771
8980,785,8444
8981,786,8444
8982,8445,20772
8983,787,20772
8984,785,8446
8985,786,8446
8986,8447,20773
8987,787,20773
8988,785,8455
8989,786,8454
8990,8449,785
8991,8449,786
8992,20774,8448
8993,787,20774
8994,8453,785
8995,8453,786
8996,20775,8452
8997,787,20775
8998,8457,785
8999,8457,786
9000,787,8456
9001,786,20776
9002,785,20777
9003,785,8458
9004,786,8458
9005,8459,20778
9006,787,20778
9007,785,8460
9008,786,8460
9009,8461,20779
9010,787,20779
9011,8451,785
9012,8451,786
9013,20780,8450
9014,787,20780
9015,8463,419
9016,8463,420
9017,20781,8462
9018,419,20782
9019,420,20783
9020,74,20784
9021,72,20785
9022,73,20786
9023,823,20787
9024,823,20788
9025,20788,8464
9026,8465,355
9027,8465,354
9028,823,20789
9029,20789,8466
9030,8467,355
9031,8467,354
9032,355,20790
9033,354,20791
9034,5777,20792
9035,5777,20793
9036,5779,20794
9037,5779,20795
9038,5791,20796
9039,5791,20797
9040,18750,20798
9041,18751,20799
9042,18754,20800
9043,64,20801
9044,415,20802
9045,5049,20803
9046,5049,20804
9047,5049,20805
9048,5051,20806
9049,5051,20807
9050,5051,20808
9051,414,20809
9052,412,20810
9053,413,20811
9054,5063,20812
9055,5063,20813
9056,5065,20814
9057,5065,20815
9058,5071,20816
9059,5071,20817
9060,5073,20818
9061,5073,20819
9062,71,20820
9063,788,20821
9064,20822,788
9065,108,20823
9066,107,20824
9067,20825,469
9068,20826,470
9069,62,20827
9070,59,20828
9071,60,20829
9072,61,20830
9073,3945,20831
9074,3945,20832
9075,3947,20833
9076,3947,20834
9077,3959,20835
9078,3959,20836
9079,391,20837
9080,392,20838
9081,35158,35159
9082,35160,35161
9083,35162,35163
9084,35164,35165
9085,20839,8469
9086,20840,8471
9087,8470,657
9088,8470,656
9089,8472,657
9090,8472,656
9091,657,20841
9092,656,20842
9093,530,20843
9094,482,20844
9095,8474,648
9096,8474,647
9097,20845,8473
9098,8476,648
9099,8476,647
9100,20846,8475
9101,8478,648
9102,8478,647
9103,20847,8477
9104,8480,648
9105,8480,647
9106,20848,8479
9107,648,20849
9108,647,20850
9109,20851,323
9110,20852,324
9111,20853,325
9112,20854,326
9113,8482,20855
9114,8484,20856
9115,8496,20857
9116,8498,20858
9117,323,8481
9118,324,8481
9119,323,8483
9120,324,8483
9121,324,8485
9122,323,8485
9123,324,8487
9124,323,8487
9125,324,8489
9126,323,8489
9127,324,8491
9128,323,8491
9129,324,8493
9130,323,8493
9131,325,8495
9132,325,8499
9133,325,8497
9134,326,8495
9135,326,8497
9136,326,8499
9137,325,8501
9138,326,8501
9139,325,8503
9140,326,8503
9141,325,8505
9142,326,8505
9143,325,8507
9144,326,8507
9145,325,8509
9146,326,8509
9147,8512,646
9148,8512,645
9149,20859,8511
9150,8514,646
9151,8514,645
9152,20860,8513
9153,8516,646
9154,8516,645
9155,20861,8515
9156,8518,646
9157,8518,645
9158,20862,8517
9159,645,20863
9160,646,20864
9161,401,20865
9162,402,20866
9163,18040,20867
9164,18041,20868
9165,3843,20869
9166,3843,20870
9167,3845,20871
9168,3845,20872
9169,8524,655
9170,8524,654
9171,20873,8523
9172,8526,655
9173,8526,654
9174,20874,8525
9175,8520,655
9176,8520,654
9177,20875,8519
9178,8522,655
9179,8522,654
9180,654,20876
9181,655,20877
9182,20878,8521
9183,105,20879
9184,106,20880
9185,8528,105
9186,8528,106
9187,824,20881
9188,20881,8527
9189,8530,105
9190,8530,106
9191,824,20882
9192,20882,8529
9193,824,20883
9194,20884,20885
9195,20884,20886
9196,20884,20887
9197,20888,20889
9198,20888,20890
9199,20888,20891
9200,112,20892
9201,111,20893
9202,110,20894
9203,7722,20895
9204,19797,20896
9205,697,20897
9206,696,20898
9207,555,8531
9208,8532,20899
9209,20899,8533
9210,8534,20900
9211,20900,8535
9212,8536,554
9213,8538,20901
9214,20901,6457
9215,35166,35167
9216,35168,35169
9217,35170,35171
9218,20902,8539
9219,8540,551
9220,8540,550
9221,20903,8541
9222,8542,551
9223,8542,550
9224,20904,8543
9225,8544,550
9226,8544,549
9227,20905,8545
9228,8546,550
9229,8546,549
9230,20906,8547
9231,8548,550
9232,8548,549
9233,551,20907
9234,550,20908
9235,549,20909
9236,553,20910
9237,552,20911
9238,20912,8549
9239,8550,556
9240,8550,557
9241,20913,8551
9242,8552,556
9243,8552,557
9244,20914,8553
9245,8554,556
9246,8554,557
9247,20915,8555
9248,8556,556
