name,CN_I,CN_J,TxI,TxJ
四川.柏栎箐光伏厂/#1108箱变,46840,46841,41461,41462
四川.柏栎箐光伏厂/#1109箱变,46842,46843,41471,41472
四川.柏栎箐光伏厂/#1201箱变,46844,46845,41481,41482
四川.柏栎箐光伏厂/#1202箱变,46846,46847,41491,41492
四川.柏栎箐光伏厂/#1203箱变,46848,46849,41501,41502
四川.柏栎箐光伏厂/#1204箱变,46850,46851,41511,41512
四川.柏栎箐光伏厂/#1205箱变,46852,46853,41521,41522
四川.柏栎箐光伏厂/#1206箱变,46854,46855,41531,41532
四川.柏栎箐光伏厂/#1207箱变,46856,46857,41541,41542
四川.柏栎箐光伏厂/#1208箱变,46858,46859,41551,41552
四川.柏栎箐光伏厂/#1209箱变,46860,46861,41561,41562
四川.柏栎箐光伏厂/#1210箱变,46862,46863,41571,41572
四川.柏栎箐光伏厂/#2101箱变,46864,46865,41581,41582
四川.柏栎箐光伏厂/#2102箱变,46866,46867,41591,41592
四川.柏栎箐光伏厂/#2103箱变,46868,46869,41601,41602
四川.柏栎箐光伏厂/#2104箱变,46870,46871,41611,41612
四川.柏栎箐光伏厂/#2105箱变,46872,46873,41621,41622
四川.柏栎箐光伏厂/#2106箱变,46874,46875,41631,41632
四川.柏栎箐光伏厂/#2107箱变,46876,46877,41641,41642
四川.柏栎箐光伏厂/#2108箱变,46878,46879,41651,41652
四川.柏栎箐光伏厂/#2109箱变,46880,46881,41661,41662
四川.柏栎箐光伏厂/#2111箱变,46882,46883,41671,41672
四川.柏栎箐光伏厂/#2112箱变,46884,46885,41681,41682
四川.柏栎箐光伏厂/#2113箱变,46886,46887,41691,41692
四川.柏栎箐光伏厂/#2114箱变,46888,46889,41701,41702
四川.柏栎箐光伏厂/#2115箱变,46890,46891,41711,41712
四川.柏栎箐光伏厂/#2116箱变,46892,46893,41721,41722
四川.柏栎箐光伏厂/#2117箱变,46894,46895,41731,41732
四川.柏栎箐光伏厂/#2118箱变,46896,46897,41741,41742
四川.柏栎箐光伏厂/#2119箱变,46898,46899,41751,41752
四川.柏栎箐光伏厂/#2110箱变,46900,46901,41761,41762
四川.棉桠光伏厂/#1201箱变,46902,46903,41771,41772
四川.棉桠光伏厂/#1202箱变,46904,46905,41781,41782
四川.棉桠光伏厂/#1203箱变,46906,46907,41791,41792
四川.棉桠光伏厂/#1204箱变,46908,46909,41801,41802
四川.棉桠光伏厂/#1205箱变,46910,46911,41811,41812
四川.棉桠光伏厂/#1206箱变,46912,46913,41821,41822
四川.棉桠光伏厂/#1207箱变,46914,46915,41831,41832
四川.棉桠光伏厂/#1208箱变,46916,46917,41841,41842
四川.棉桠光伏厂/#1301箱变,46918,46919,41851,41852
四川.棉桠光伏厂/#1302箱变,46920,46921,41861,41862
四川.棉桠光伏厂/#1303箱变,46922,46923,41871,41872
四川.棉桠光伏厂/#1304箱变,46924,46925,41881,41882
四川.棉桠光伏厂/#1305箱变,46926,46927,41891,41892
四川.棉桠光伏厂/#1306箱变,46928,46929,41901,41902
四川.棉桠光伏厂/#1307箱变,46930,46931,41911,41912
四川.棉桠光伏厂/#1308箱变,46932,46933,41921,41922
四川.棉桠光伏厂/#1401箱变,46934,46935,41931,41932
四川.棉桠光伏厂/#1402箱变,46936,46937,41941,41942
四川.棉桠光伏厂/#1403箱变,46938,46939,41951,41952
四川.棉桠光伏厂/#1404箱变,46940,46941,41961,41962
四川.棉桠光伏厂/#1405箱变,46942,46943,41971,41972
四川.棉桠光伏厂/#1406箱变,46944,46945,41981,41982
四川.棉桠光伏厂/#1407箱变,46946,46947,41991,41992
四川.棉桠光伏厂/#1408箱变,46948,46949,42001,42002
四川.棉桠光伏厂/#1501箱变,46950,46951,42011,42012
四川.棉桠光伏厂/#1502箱变,46952,46953,42021,42022
四川.棉桠光伏厂/#1503箱变,46954,46955,42031,42032
四川.棉桠光伏厂/#1504箱变,46956,46957,42041,42042
四川.棉桠光伏厂/#1505箱变,46958,46959,42051,42052
四川.棉桠光伏厂/#1506箱变,46960,46961,42061,42062
四川.棉桠光伏厂/#1507箱变,46962,46963,42071,42072
四川.棉桠光伏厂/#1508箱变,46964,46965,42081,42082
四川.赛果乐风电场/1#变压器,26729,17273,42091,42092
四川.赛果乐风电场/#1101箱变,46966,46967,42101,42102
四川.赛果乐风电场/#1102箱变,46968,46969,42111,42112
四川.赛果乐风电场/#1103箱变,46970,46971,42121,42122
四川.赛果乐风电场/#1104箱变,46972,46973,42131,42132
四川.赛果乐风电场/#1105箱变,46974,46975,42141,42142
四川.赛果乐风电场/#1106箱变,46976,46977,42151,42152
四川.赛果乐风电场/#1107箱变,46978,46979,42161,42162
四川.赛果乐风电场/#1108箱变,46980,46981,42171,42172
四川.赛果乐风电场/#1109箱变,46982,46983,42181,42182
四川.赛果乐风电场/#1110箱变,46984,46985,42191,42192
四川.赛果乐风电场/#1111箱变,46986,46987,42201,42202
四川.赛果乐风电场/#1112箱变,46988,46989,42211,42212
四川.赛果乐风电场/#1201箱变,46990,46991,42221,42222
四川.赛果乐风电场/#1202箱变,46992,46993,42231,42232
四川.赛果乐风电场/#1203箱变,46994,46995,42241,42242
四川.赛果乐风电场/#1204箱变,46996,46997,42251,42252
四川.赛果乐风电场/#1205箱变,46998,46999,42261,42262
四川.赛果乐风电场/#1206箱变,47000,47001,42271,42272
四川.赛果乐风电场/#1207箱变,47002,47003,42281,42282
四川.赛果乐风电场/#1208箱变,47004,47005,42291,42292
四川.赛果乐风电场/#1209箱变,47006,47007,42301,42302
四川.赛果乐风电场/#1210箱变,47008,47009,42311,42312
四川.赛果乐风电场/#1211箱变,47010,47011,42321,42322
四川.赛果乐风电场/#1212箱变,47012,47013,42331,42332
四川.赛果乐风电场/#1213箱变,47014,47015,42341,42342
四川.赛果乐风电场/#1301箱变,47016,47017,42351,42352
四川.赛果乐风电场/#1302箱变,47018,47019,42361,42362
四川.赛果乐风电场/#1303箱变,47020,47021,42371,42372
四川.赛果乐风电场/#1304箱变,47022,47023,42381,42382
四川.赛果乐风电场/#1305箱变,47024,47025,42391,42392
四川.赛果乐风电场/#1306箱变,47026,47027,42401,42402
四川.赛果乐风电场/#1307箱变,47028,47029,42411,42412
四川.赛果乐风电场/#1308箱变,47030,47031,42421,42422
四川.赛果乐风电场/#1309箱变,47032,47033,42431,42432
四川.赛果乐风电场/#1310箱变,47034,47035,42441,42442
四川.赛果乐风电场/#1311箱变,47036,47037,42451,42452
四川.赛果乐风电场/#1312箱变,47038,47039,42461,42462
四川.赛果乐风电场/#1313箱变,47040,47041,42471,42472
四川.赛果乐风电场/#1401箱变,47042,47043,42481,42482
四川.赛果乐风电场/#1402箱变,47044,47045,42491,42492
四川.赛果乐风电场/#1403箱变,47046,47047,42501,42502
四川.赛果乐风电场/#1404箱变,47048,47049,42511,42512
四川.赛果乐风电场/#1405箱变,47050,47051,42521,42522
四川.赛果乐风电场/#1406箱变,47052,47053,42531,42532
四川.赛果乐风电场/#1407箱变,47054,47055,42541,42542
四川.赛果乐风电场/#1408箱变,47056,47057,42551,42552
四川.赛果乐风电场/#1409箱变,47058,47059,42561,42562
四川.赛果乐风电场/#1410箱变,47060,47061,42571,42572
四川.赛果乐风电场/#1411箱变,47062,47063,42581,42582
四川.赛果乐风电场/#1412箱变,47064,47065,42591,42592
四川.拉马厂/#2601箱变,47066,47067,42601,42602
四川.拉马厂/#2602箱变,47068,47069,42611,42612
四川.拉马厂/#2603箱变,47070,47071,42621,42622
四川.拉马厂/#2604箱变,47072,47073,42631,42632
四川.拉马厂/#2605箱变,47074,47075,42641,42642
四川.拉马厂/#2606箱变,47076,47077,42651,42652
四川.拉马厂/#2607箱变,47078,47079,42661,42662
四川.拉马厂/#2608箱变,47080,47081,42671,42672
四川.拉马厂/#2701箱变,47082,47083,42681,42682
四川.拉马厂/#2702箱变,47084,47085,42691,42692
四川.拉马厂/#2703箱变,47086,47087,42701,42702
四川.拉马厂/#2704箱变,47088,47089,42711,42712
四川.拉马厂/#2705箱变,47090,47091,42721,42722
四川.拉马厂/#2706箱变,47092,47093,42731,42732
四川.拉马厂/#2707箱变,47094,47095,42741,42742
四川.拉马厂/#2708箱变,47096,47097,42751,42752
四川.拉马厂/#2709箱变,47098,47099,42761,42762
四川.拉马厂/#2901箱变,47100,47101,42771,42772
四川.拉马厂/#2902箱变,47102,47103,42781,42782
四川.拉马厂/#2903箱变,47104,47105,42791,42792
四川.拉马厂/#2904箱变,47106,47107,42801,42802
四川.拉马厂/#2905箱变,47108,47109,42811,42812
四川.拉马厂/#2906箱变,47110,47111,42821,42822
四川.拉马厂/#2907箱变,47112,47113,42831,42832
四川.拉马厂/#2908箱变,47114,47115,42841,42842
四川.拉马厂/#3109箱变,47116,47117,42851,42852
四川.拉马厂/#3101箱变,47118,47119,42861,42862
四川.拉马厂/#3102箱变,47120,47121,42871,42872
四川.拉马厂/#3103箱变,47122,47123,42881,42882
四川.拉马厂/#3104箱变,47124,47125,42891,42892
四川.拉马厂/#3105箱变,47126,47127,42901,42902
四川.拉马厂/#3106箱变,47128,47129,42911,42912
四川.拉马厂/#3107箱变,47130,47131,42921,42922
四川.拉马厂/#3108箱变,47132,47133,42931,42932
四川.巴中/#1MK1充电模块等值变压器,47140,47141,42961,42962
四川.巴中/#1MK2充电模块等值变压器,47142,47143,42971,42972
四川.巴中/#1MK6充电模块等值变压器,47144,47145,42981,42982
四川.巴中/#2MK1充电模块等值变压器,47146,47147,42991,42992
四川.巴中/#2MK2充电模块等值变压器,47148,47149,43001,43002
四川.巴中/#2MK6充电模块等值变压器,47150,47151,43011,43012
四川.巴中/#3MK1充电模块等值变压器,47152,47153,43021,43022
四川.巴中/#3MK2充电模块等值变压器,47154,47155,43031,43032
四川.巴中/#3MK6充电模块等值变压器,47156,47157,43041,43042
四川.巴中/#11TZLK充电模块等值变压器,47159,47158,43051,43052
四川.巴中/#12TZLK充电模块等值变压器,47161,47160,43061,43062
四川.巴中/#16TZLK充电模块等值变压器,47163,47162,43071,43072
四川.巴中/#21TZLK充电模块等值变压器,47165,47164,43081,43082
四川.巴中/#22TZLK充电模块等值变压器,47167,47166,43091,43092
四川.巴中/#26TZLK充电模块等值变压器,47169,47168,43101,43102
四川.石板箐/#11ZLK充电模块等值变压器,47176,47177,43131,43132
四川.石板箐/#12ZLK充电模块等值变压器,47178,47179,43141,43142
四川.石板箐/#16ZLK充电模块等值变压器,47180,47181,43151,43152
四川.石板箐/#21ZLK充电模块等值变压器,47182,47183,43161,43162
四川.石板箐/#22ZLK充电模块等值变压器,47184,47185,43171,43172
四川.石板箐/#26ZLK充电模块等值变压器,47186,47187,43181,43182
四川.石板箐/#31ZLK充电模块等值变压器,47188,47189,43191,43192
四川.石板箐/#32ZLK充电模块等值变压器,47190,47191,43201,43202
四川.石板箐/#36ZLK充电模块等值变压器,47192,47193,43211,43212
四川.石板箐/#11TZLK充电模块等值变压器,47195,47194,43221,43222
四川.石板箐/#12TZLK充电模块等值变压器,47197,47196,43231,43232
四川.石板箐/#18TZLK充电模块等值变压器,47199,47198,43241,43242
四川.石板箐/#21TZLK充电模块等值变压器,47201,47200,43251,43252
四川.石板箐/#22TZLK充电模块等值变压器,47203,47202,43261,43262
四川.石板箐/#28TZLK充电模块等值变压器,47205,47204,43271,43272
四川.纳日/#11AD充电模块等值变压器,47212,47213,43301,43302
四川.纳日/#12AD充电模块等值变压器,47214,47215,43311,43312
四川.纳日/#17AD充电模块等值变压器,47216,47217,43321,43322
四川.纳日/#21AD充电模块等值变压器,47218,47219,43331,43332
四川.纳日/#22AD充电模块等值变压器,47220,47221,43341,43342
四川.纳日/#27AD充电模块等值变压器,47222,47223,43351,43352
四川.纳日/#31AD充电模块等值变压器,47224,47225,43361,43362
四川.纳日/#32AD充电模块等值变压器,47226,47227,43371,43372
四川.纳日/#37AD充电模块等值变压器,47228,47229,43381,43382
四川.纳日/#11TZLK充电模块等值变压器,47231,47230,43391,43392
四川.纳日/#12TZLK充电模块等值变压器,47233,47232,43401,43402
四川.纳日/#18TZLK充电模块等值变压器,47235,47234,43411,43412
四川.纳日/#21TZLK充电模块等值变压器,47237,47236,43421,43422
四川.纳日/#22TZLK充电模块等值变压器,47239,47238,43431,43432
四川.纳日/#28TZLK充电模块等值变压器,47241,47240,43441,43442
四川.水洛/#11ZLK充电模块等值变压器,47248,47249,43471,43472
四川.水洛/#12ZLK充电模块等值变压器,47250,47251,43481,43482
四川.水洛/#16ZLK充电模块等值变压器,47252,47253,43491,43492
四川.水洛/#21ZLK充电模块等值变压器,47254,47255,43501,43502
四川.水洛/#22ZLK充电模块等值变压器,47256,47257,43511,43512
四川.水洛/#26ZLK充电模块等值变压器,47258,47259,43521,43522
四川.水洛/#31ZLK充电模块等值变压器,47260,47261,43531,43532
四川.水洛/#32ZLK充电模块等值变压器,47262,47263,43541,43542
四川.水洛/#36ZLK充电模块等值变压器,47264,47265,43551,43552
四川.水洛/#11TZLK充电模块等值变压器,47267,47266,43561,43562
四川.水洛/#12TZLK充电模块等值变压器,47269,47268,43571,43572
四川.水洛/#110TZLK充电模块等值变压器,47271,47270,43581,43582
四川.水洛/#21TZLK充电模块等值变压器,47273,47272,43591,43592
四川.水洛/#22TZLK充电模块等值变压器,47275,47274,43601,43602
四川.水洛/#210TZLK充电模块等值变压器,47277,47276,43611,43612
四川.石棉/#1MK1充电模块等值变压器,47284,47285,43641,43642
四川.石棉/#1MK2充电模块等值变压器,47286,47287,43651,43652
四川.石棉/#1MK6充电模块等值变压器,47288,47289,43661,43662
四川.石棉/#2MK1充电模块等值变压器,47290,47291,43671,43672
四川.石棉/#2MK2充电模块等值变压器,47292,47293,43681,43682
四川.石棉/#2MK6充电模块等值变压器,47294,47295,43691,43692
四川.石棉/#3MK1充电模块等值变压器,47296,47297,43701,43702
四川.石棉/#3MK2充电模块等值变压器,47298,47299,43711,43712
四川.石棉/#3MK6充电模块等值变压器,47300,47301,43721,43722
四川.石棉/#11TZLK充电模块等值变压器,47303,47302,43731,43732
四川.石棉/#12TZLK充电模块等值变压器,47305,47304,43741,43742
四川.石棉/#18TZLK充电模块等值变压器,47307,47306,43751,43752
四川.石棉/#21TZLK充电模块等值变压器,47309,47308,43761,43762
四川.石棉/#22TZLK充电模块等值变压器,47311,47310,43771,43772
四川.石棉/#28TZLK充电模块等值变压器,47313,47312,43781,43782
四川.木里/#11AD充电模块等值变压器,47320,47321,43811,43812
四川.木里/#12AD充电模块等值变压器,47322,47323,43821,43822
四川.木里/#16AD充电模块等值变压器,47324,47325,43831,43832
四川.木里/#21AD充电模块等值变压器,47326,47327,43841,43842
四川.木里/#22AD充电模块等值变压器,47328,47329,43851,43852
四川.木里/#26AD充电模块等值变压器,47330,47331,43861,43862
四川.木里/#31AD充电模块等值变压器,47332,47333,43871,43872
四川.木里/#32AD充电模块等值变压器,47334,47335,43881,43882
四川.木里/#36AD充电模块等值变压器,47336,47337,43891,43892
四川.木里/#11ZTLK充电模块等值变压器,47339,47338,43901,43902
四川.木里/#12ZTLK充电模块等值变压器,47341,47340,43911,43912
四川.木里/#16ZTLK充电模块等值变压器,47343,47342,43921,43922
四川.木里/#21ZTLK充电模块等值变压器,47345,47344,43931,43932
四川.木里/#22ZTLK充电模块等值变压器,47347,47346,43941,43942
四川.木里/#26ZTLK充电模块等值变压器,47349,47348,43951,43952
四川.木里/#31ZTLK充电模块等值变压器,47351,47350,43961,43962
四川.木里/#32ZTLK充电模块等值变压器,47353,47352,43971,43972
四川.木里/#36ZTLK充电模块等值变压器,47355,47354,43981,43982
四川.木里/#41ZTLK充电模块等值变压器,47357,47356,43991,43992
四川.木里/#42ZTLK充电模块等值变压器,47359,47358,44001,44002
四川.木里/#46ZTLK充电模块等值变压器,47361,47360,44011,44012
四川.路平/#1MK1充电模块等值变压器,47368,47369,44041,44042
四川.路平/#1MK2充电模块等值变压器,47370,47371,44051,44052
四川.路平/#1MK6充电模块等值变压器,47372,47373,44061,44062
四川.路平/#2MK1充电模块等值变压器,47374,47375,44071,44072
四川.路平/#2MK2充电模块等值变压器,47376,47377,44081,44082
四川.路平/#2MK6充电模块等值变压器,47378,47379,44091,44092
四川.路平/#3MK1充电模块等值变压器,47380,47381,44101,44102
四川.路平/#3MK2充电模块等值变压器,47382,47383,44111,44112
四川.路平/#3MK6充电模块等值变压器,47384,47385,44121,44122
四川.路平/#11TZLK充电模块等值变压器,47387,47386,44131,44132
四川.路平/#12TZLK充电模块等值变压器,47389,47388,44141,44142
四川.路平/#15TZLK充电模块等值变压器,47391,47390,44151,44152
四川.路平/#21TZLK充电模块等值变压器,47393,47392,44161,44162
四川.路平/#22TZLK充电模块等值变压器,47395,47394,44171,44172
四川.路平/#25TZLK充电模块等值变压器,47397,47396,44181,44182
四川.南充/#11ZLK充电模块等值变压器,47404,47405,44211,44212
四川.南充/#12ZLK充电模块等值变压器,47406,47407,44221,44222
四川.南充/#16ZLK充电模块等值变压器,47408,47409,44231,44232
四川.南充/#21ZLK充电模块等值变压器,47410,47411,44241,44242
四川.南充/#22ZLK充电模块等值变压器,47412,47413,44251,44252
四川.南充/#26ZLK充电模块等值变压器,47414,47415,44261,44262
四川.南充/#31ZLK充电模块等值变压器,47416,47417,44271,44272
四川.南充/#32ZLK充电模块等值变压器,47418,47419,44281,44282
四川.南充/#36ZLK充电模块等值变压器,47420,47421,44291,44292
四川.南充/#11TZLK充电模块等值变压器,47423,47422,44301,44302
四川.南充/#12TZLK充电模块等值变压器,47425,47424,44311,44312
四川.南充/#15TZLK充电模块等值变压器,47427,47426,44321,44322
四川.南充/#21TZLK充电模块等值变压器,47429,47428,44331,44332
四川.南充/#22TZLK充电模块等值变压器,47431,47430,44341,44342
四川.南充/#25TZLK充电模块等值变压器,47433,47432,44351,44352
四川.达州/#1MK1充电模块等值变压器,47440,47441,44381,44382
四川.达州/#1MK2充电模块等值变压器,47442,47443,44391,44392
四川.达州/#1MK6充电模块等值变压器,47444,47445,44401,44402
四川.达州/#2MK1充电模块等值变压器,47446,47447,44411,44412
四川.达州/#2MK2充电模块等值变压器,47448,47449,44421,44422
