id,name,type,I_Vol,K_Vol,J_Vol,I_S,K_S,J_S,Itap_H,Itap_L,Itap_E,Itap_C,Itap_V,Ktap_H,Ktap_L,Ktap_E,Ktap_C,Ktap_V,Jtap_V,Ri,Xi,Rk,Xk,Rj,Xj,I_node,K_node,J_node,I_P,I_Q,K_P,K_Q,J_P,J_Q,I_tap,K_tap,I_off,K_off,J_off,Pi_meas,Qi_meas,Pk_meas,Qk_meas,Pj_meas,Qj_meas,Ti_meas,Tk_meas,G,B,I_nd,K_nd,J_nd,I_bs,K_bs,J_bs,I_island,K_island,J_island,Ri*,Xi*,Rk*,Xk*,Rj*,Xj*,I_t,K_t,J_t,IBase_V,KBase_V,JBase_V
292,四川.石棉/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.石棉.500.2469,四川.石棉.220.2477,四川.石棉.35.nd18324,-355.26800000000003,69.596,355.535,-47.312,0.0,0.0,1,1,0,0,1,-354.81,77.88,355.27,-55.10,0.00,0.00,'',0.00,'','',18331,18315,18324,2469,2477,2489,0,0,-1,9.499999999999999e-05,0.0182,8.3e-05,-0.002467,0.000493,0.040464,1.047619,1.05,0.972973,525.0,230.0,37.0
293,四川.黄岩/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.黄岩站.500.1144,西南.黄岩站.220.1145,西南.黄岩站.35.nd17908,199.33900000000003,5.3260000000000005,-199.304,1.203,0.0,0.0,0,3,0,0,1,203.38,4.87,-204.36,0.00,0.00,0.00,'',0.00,'','',17910,17899,17908,1144,1145,1150,0,0,-1,8.7e-05,0.019007,8e-05,-0.002407,0.000556,0.041527,1.0,1.0,0.972973,525.0,230.0,37.0
294,四川.黄岩/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.黄岩站.500.1144,西南.黄岩站.220.1145,西南.黄岩站.35.nd18768,210.317,5.367000000000001,-210.266,1.518,0.0,0.0,0,3,0,0,1,214.35,7.31,-214.41,0.00,0.00,0.00,'',0.00,'','',17911,18767,18768,1144,1145,1151,0,0,-1,9.1e-05,0.017934000000000002,8.6e-05,-0.0022,0.000559,0.042067,1.0,1.0,0.972973,525.0,230.0,37.0
295,四川.南天/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,国调.南天站.500.1984,国调.南天站.220.1999,国调.南天站.35.2026,-76.812,-17.947,76.872,-14.902000000000001,-0.021,34.251,0,9,0,0,0,-80.68,-9.13,78.37,-22.10,0.00,32.73,'',32.73,'','',18220,18213,18218,1984,1999,2026,0,0,0,8.499999999999999e-05,0.017993000000000002,8.9e-05,-0.00202,0.000521,0.039767000000000004,1.0,1.0,0.972973,525.0,230.0,37.0
296,四川.热枯河厂/1#变压器,3,110,10,6,15,15,7,1,1,1,0.0,115.0,1,1,1,0.0,10.5,6.3,0.0,0.0,0.0,-0.0,0.0,0.0,四川.热枯河厂.110.5181,四川.热枯河厂.10.5182,四川.热枯河厂.6.5183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,'','','',8203,26842,766,5181,5182,5183,11,11,11,0.0015119999999999999,0.11342200000000001,0.0015119999999999999,-0.015123,0.0015119999999999999,0.075614,1.0,1.0,1.0,115.0,10.5,6.3
300,四川.泸州/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.泸州站.500.3630,西南.泸州站.220.3631,西南.泸州站.35.3636,343.63599999999997,-30.544,-343.457,-25.156999999999996,0.013000000000000001,77.638,0,3,0,0,0,344.64,-19.49,-345.62,-30.81,0.00,72.46,'','','','',18745,18734,18743,3630,3631,3636,0,0,0,8.9e-05,0.01838,7.099999999999999e-05,-0.001953,0.0005070000000000001,0.042967,1.0,1.0,0.972973,525.0,230.0,37.0
301,四川.泸州/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.泸州站.500.3630,西南.泸州站.220.3631,西南.泸州站.35.3637,345.06699999999995,-30.938000000000002,-344.88300000000004,-24.67,0.009000000000000001,77.609,0,3,0,0,0,345.86,-18.27,-346.29,-30.81,0.00,72.67,'','','','',18747,18735,18744,3630,3631,3637,0,0,0,8.7e-05,0.018247,7.099999999999999e-05,-0.001887,0.000496,0.042647000000000004,1.0,1.0,0.972973,525.0,230.0,37.0
302,四川.茂县/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.茂县.500.1756,四川.茂县.220.1759,四川.茂县.35.1760,-294.518,50.748000000000005,294.70599999999996,5.181,-0.013999999999999999,-39.605,0,1,0,0,0,-295.46,52.70,297.11,5.78,0.00,-39.58,'',-39.58,'','',18155,18141,18151,1756,1759,1760,0,0,0,8.7e-05,0.01796,7.2e-05,-0.0017870000000000002,0.00045599999999999997,0.039987,1.047619,1.05,0.972973,525.0,230.0,37.0
303,四川.茂县/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.茂县.500.1756,四川.茂县.220.1759,四川.茂县.35.nd18152,-293.796,55.17,293.948,-39.568000000000005,0.0,0.0,0,1,0,0,1,-292.29,53.59,293.38,-41.53,0.00,0.00,'',0.00,'','',18154,18142,18152,1756,1759,1761,0,0,-1,8.4e-05,0.017973,7.5e-05,-0.0017870000000000002,0.00045599999999999997,0.039987,1.047619,1.05,0.972973,525.0,230.0,37.0
304,四川.南充/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.南充.500.1822,四川.南充.220.1823,四川.南充.35.1837,325.664,56.701,-325.413,51.953,-0.012,-87.54899999999999,0,8,0,0,0,326.07,58.76,-324.35,51.07,-0.21,-88.94,'','','','',18201,18192,18200,1822,1823,1837,0,0,0,9.8e-05,0.018073,7.7e-05,-0.0016469999999999998,0.000439,0.039927,1.0,1.0125,0.972973,525.0,230.0,37.0
305,四川.南充/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.南充.500.1822,四川.南充.220.1823,四川.南充.35.1838,331.691,61.746,-331.42800000000005,2.68,-0.024,-45.318999999999996,0,8,0,0,0,327.80,64.44,-327.92,0.28,-0.14,-45.89,'',-45.89,'','',18941,18939,18940,1822,1823,1838,0,0,0,0.000133,0.017927000000000002,4.7e-05,-0.0017929999999999999,0.000537,0.040247000000000005,1.0,1.0125,0.972973,525.0,230.0,37.0
306,四川.康定/1#变压器,3,500,220,35,1000,1000,300,1,1,1,0.0,550.0,5,1,3,-0.025,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.康定.500.4147,四川.康定.220.4158,四川.康定.35.4160,-174.50599999999997,74.266,174.595,-14.984000000000002,-0.015,-51.87,0,3,0,0,0,-177.80,82.81,174.90,-21.43,0.00,-54.98,'',-54.98,'','',19288,19286,19287,4147,4158,4160,0,0,0,9.2e-05,0.017830000000000002,3.5e-05,-0.00205,0.000413,0.04094,1.047619,1.052174,0.972973,525.0,230.0,37.0
307,四川.康定/2#变压器,3,500,220,35,1000,1000,300,1,1,1,0.0,550.0,5,1,3,-0.025,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.康定.500.4147,四川.康定.220.4158,四川.康定.35.4161,-177.668,74.502,177.81400000000002,35.654,-0.027999999999999997,-99.11,0,3,0,0,0,-177.80,82.81,180.90,29.15,-0.68,-101.79,'',-101.79,'','',24242,20486,20494,4147,4158,4161,0,0,0,5.9e-05,0.01672,6.500000000000001e-05,-0.00119,0.00037999999999999997,0.04094,1.047619,1.052174,0.972973,525.0,230.0,37.0
309,四川.龙潭厂/1#变压器,3,110,35,6,20,20,10,5,1,3,-0.025,121.0,1,1,1,0.0,35.0,6.3,0.0,0.0,0.0,-0.0,0.0,0.0,四川.龙潭厂.110.5149,四川.龙潭厂.35.5152,四川.龙潭厂.6.5153,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,-6.69,0.00,0.00,0.00,'','','','','','',8281,27622,773,5149,5152,5153,9,9,9,0.0015119999999999999,0.151229,0.0015119999999999999,-0.016786000000000002,0.0015119999999999999,0.007712999999999999,0.9995649999999999,0.945946,1.0,115.0,37.0,6.3
310,四川.谭家湾/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.谭家湾站.500.2846,西南.谭家湾站.220.2851,西南.谭家湾站.35.2859,357.009,126.884,-356.806,-42.797,0.032,-58.923,8,8,0,0,0,357.61,127.08,-363.23,-44.01,-0.30,-59.73,'',-59.73,'','',18421,18411,18419,2846,2851,2859,0,0,0,7.900000000000001e-05,0.018333000000000002,0.000103,-0.001667,0.000566,0.0402,1.0,1.0125,0.972973,525.0,230.0,37.0
311,四川.谭家湾/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.谭家湾站.500.2846,西南.谭家湾站.220.2851,西南.谭家湾站.35.2860,365.94699999999995,129.892,-365.695,-45.254,0.016,-58.891000000000005,0,8,0,0,0,367.80,129.91,-368.32,-49.25,-0.32,-58.92,'',-58.92,'','',18424,18412,18420,2846,2851,2860,0,0,0,0.000113,0.017933,7e-05,-0.001667,0.000558,0.0402,1.0,1.0125,0.972973,525.0,230.0,37.0
312,四川.桃乡/1#变压器,3,500,220,60,1000,1000,360,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,66.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.桃乡.500.4706,四川.桃乡.220.4710,四川.桃乡.60.4712,820.0369999999999,2.104,-819.148,5.935,-0.013000000000000001,99.72399999999999,0,3,0,0,0,824.25,0.00,-819.32,0.00,0.00,106.12,'',106.12,'','',19098,19094,19115,4706,4710,4712,0,0,0,8.3e-05,0.017245,4.1e-05,-0.001695,0.000348,0.039115,1.0,1.0,1.0,525.0,230.0,66.0
313,四川.桃乡/2#变压器,3,500,220,60,1000,1000,360,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,66.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.桃乡.500.4706,四川.桃乡.220.4710,四川.桃乡.60.4713,0.084,-103.773,0.0,0.0,-0.018000000000000002,109.75399999999999,0,3,0,1,0,0.00,-111.66,0.00,0.00,0.00,115.64,'',115.64,'','',19102,19095,19116,4706,4710,4713,0,0,0,9e-05,0.01719,3.7e-05,-0.0016699999999999998,0.000348,0.039249,1.0,1.0,1.0,525.0,230.0,66.0
314,四川.龙王/1#变压器,3,500,220,35,1000,1000,300,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.龙王.500.1611,四川.龙王.220.1614,四川.龙王.35.1623,678.12,67.834,-677.44,3.6039999999999996,-0.042,0.022000000000000002,0,3,0,0,0,673.74,74.82,-669.62,0.00,0.00,0.00,'',0.00,'','',18088,18096,18109,1611,1614,1623,0,0,0,8.9e-05,0.018275,4e-05,-0.0027649999999999997,0.000397,0.037814999999999994,1.0,1.0,0.972973,525.0,230.0,37.0
315,四川.龙王/2#变压器,3,500,220,35,1000,1000,300,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.龙王.500.1611,四川.龙王.220.1614,四川.龙王.35.1624,677.2560000000001,67.721,-676.664,3.634,0.003,0.017,0,3,0,0,0,684.21,66.63,-676.99,0.00,0.00,0.00,'',0.00,'','',18091,18097,18110,1611,1614,1624,0,0,0,9.1e-05,0.018155,3.9e-05,-0.002625,0.000404,0.037935,1.0,1.0,0.972973,525.0,230.0,37.0
316,四川.桃乡/3#变压器,3,500,220,60,1000,1000,360,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,66.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.桃乡.500.4706,四川.桃乡.220.4710,四川.桃乡.60.4714,832.5369999999999,-0.9309999999999999,-831.5880000000001,0.023,0.001,111.126,0,3,0,0,0,834.41,-1.02,-835.75,-5.00,-0.27,116.98,'',116.98,'','',20512,20528,20533,4706,4710,4714,0,0,0,4.3e-05,0.01648,8.9e-05,-0.00115,0.000393,0.03924,1.0,1.0,1.0,525.0,230.0,66.0
317,四川.洪沟/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.洪沟站.500.990,西南.洪沟站.220.995,西南.洪沟站.35.1008,169.033,-56.288000000000004,-165.07299999999998,-19.317999999999998,-3.865,83.67399999999999,0,9,0,0,0,164.67,-33.32,-163.09,-27.81,0.75,67.68,'',67.68,'','',17877,17871,17876,990,995,1008,0,0,0,8.9e-05,0.018327,5.7999999999999994e-05,-0.0017670000000000001,0.0005099999999999999,0.042513,1.0,1.0,0.972973,525.0,230.0,37.0
318,四川.洪沟/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,17,1,9,-0.0125,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.洪沟站.500.990,西南.洪沟站.220.995,西南.洪沟站.35.1009,174.71099999999998,-58.571999999999996,-169.343,-24.423000000000002,-5.265,91.825,0,9,0,0,0,167.72,-37.31,-167.03,-32.33,-0.02,76.61,'',76.61,'','',17889,18799,18802,990,995,1009,0,0,0,9.499999999999999e-05,0.017580000000000002,5.6000000000000006e-05,-0.001567,0.000446,0.04294,1.0,1.0,0.972973,525.0,230.0,37.0
319,四川.尖山/1#变压器,3,500,220,35,1000,1000,270,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.尖山.500.1291,四川.尖山.220.1296,四川.尖山.35.1303,831.076,45.065,-830.105,33.338,-0.044000000000000004,44.358999999999995,0,3,0,0,0,837.23,43.84,-823.08,17.15,-0.34,42.29,'',42.29,'','',17955,17944,17953,1291,1296,1303,0,0,0,7.8e-05,0.020674,5.1e-05,-0.0030440000000000003,0.000433,0.039675,1.0,1.0,0.972973,525.0,230.0,37.0
320,四川.尖山/2#变压器,3,500,220,35,1000,1000,270,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.尖山.500.1291,四川.尖山.220.1296,四川.尖山.35.1304,829.47,52.943000000000005,-828.4680000000001,-19.516,-0.05,91.447,0,3,0,0,0,829.77,53.58,-821.36,-33.44,-0.85,89.86,'',89.86,'','',17960,17945,17954,1291,1296,1304,0,0,0,7.099999999999999e-05,0.02074,5.7999999999999994e-05,-0.0031,0.000408,0.039580000000000004,1.0,1.0,0.972973,525.0,230.0,37.0
321,四川.丹景/1#变压器,3,500,220,35,1000,1000,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.丹景.500.634,四川.丹景.220.640,四川.丹景.35.647,434.466,15.235,-434.121,-111.24600000000001,-0.02,133.266,0,3,0,0,0,431.06,24.66,-432.91,-120.87,0.00,129.40,'',129.40,'','',17706,17693,17704,634,640,647,0,0,0,8.8e-05,0.01871,3.9e-05,-0.00232,0.000365,0.04158,1.0,1.0,0.972973,525.0,230.0,37.0
322,四川.丹景/2#变压器,3,500,220,35,1000,1000,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.丹景.500.634,四川.丹景.220.640,四川.丹景.35.648,433.598,15.030999999999999,-433.244,-111.15299999999999,-0.026000000000000002,133.36,0,3,0,0,0,431.67,22.83,-430.34,-121.73,0.00,129.06,'',129.06,'','',17709,17694,17705,634,640,648,0,0,0,9.8e-05,0.01871,2.7000000000000002e-05,-0.00229,0.00037,0.04187,1.0,1.0,0.972973,525.0,230.0,37.0
324,四川.南桠河厂/1#变压器,3,220,110,13,90,90,45,5,1,3,-0.025,242.0,1,1,1,0.0,121.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,四川.南桠河厂.220.5067,四川.南桠河厂.110.5071,四川.南桠河厂.13.5072,-65.869,3.471,25.811999999999998,0.41100000000000003,40.251999999999995,0.15,0,0,0,0,0,-65.58,3.08,'','','','','','','','',20572,20567,20569,5067,5071,5072,0,0,0,0.001265,0.039452,0.002495,0.098336,0.006804999999999999,0.088336,1.052174,1.052174,1.0,230.0,115.0,13.8
325,四川.石板箐/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,17,1,9,-0.0125,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.石板箐站.500.2311,西南.石板箐站.220.2314,西南.石板箐站.35.2326,229.796,59.913000000000004,-229.622,-10.284,-0.028999999999999998,-39.437,0,9,0,0,0,227.25,60.75,-225.39,-8.58,-0.28,-42.70,'',-42.70,'','',18309,18297,18307,2311,2314,2326,0,0,0,0.00010700000000000001,0.0176,7.6e-05,-0.002133,0.000534,0.0396,1.047619,1.052174,0.972973,525.0,230.0,37.0
326,四川.石板箐/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,17,1,9,-0.0125,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.石板箐站.500.2311,西南.石板箐站.220.2314,西南.石板箐站.35.nd18308,225.916,64.501,-225.813,-55.155,0.0,0.0,0,9,0,0,1,231.25,68.75,-227.70,-63.80,0.00,0.00,'',0.00,'','',18311,18298,18308,2311,2314,2327,0,0,-1,8.2e-05,0.017533,9.8e-05,-0.0018,0.000551,0.037932,1.047619,1.052174,0.972973,525.0,230.0,37.0
327,四川.蜀州/1#变压器,3,500,220,35,1000,1000,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.蜀州.500.2649,四川.蜀州.220.2659,四川.蜀州.35.2666,604.939,-14.167,-604.467,12.392000000000001,0.012,63.998999999999995,1,3,0,0,0,605.29,8.83,-606.18,-6.86,0.00,60.19,'',60.19,'','',18356,18348,18353,2649,2659,2666,0,0,0,8.7e-05,0.018805000000000002,4.4e-05,-0.0023350000000000003,0.00037,0.041485,1.0,1.0,0.972973,525.0,230.0,37.0
328,四川.耿达厂/3#变压器,3,220,110,13,63,63,21,5,1,3,-0.025,242.0,1,1,1,0.0,110.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,四川.耿达厂.220.939,四川.耿达厂.110.940,四川.耿达厂.13.nd26822,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,1,0,'','','','','','','','','','',7605,20597,26822,939,940,943,0,9,-1,0.002379,0.130911,-0.000414,0.05405700000000001,0.001509,-0.006333,0.9995649999999999,0.956522,1.0,230.0,115.0,13.8
329,四川.资阳/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.资阳站.500.4744,西南.资阳站.220.4746,西南.资阳站.35.4761,311.71,-34.98,-311.503,-7.192,-0.017,59.602,0,3,0,0,0,312.83,-35.01,-310.06,0.00,-0.27,55.23,'',55.23,'','',19206,19126,19128,4744,4746,4761,0,0,0,8e-05,0.018633,8.8e-05,-0.002313,0.000535,0.040233,1.0,1.0,0.972973,525.0,230.0,37.0
330,四川.资阳/3#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.6,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.资阳站.500.4744,西南.资阳站.220.4746,西南.资阳站.35.4762,309.305,-18.116,-309.133,-28.565,0.004,64.07,0,3,0,0,0,310.92,-34.25,-312.29,0.00,-0.18,61.27,'',61.27,'','',19205,19127,19129,4744,4746,4762,0,0,0,8.2e-05,0.01876,9.300000000000001e-05,-0.0023469999999999997,0.000528,0.040053,1.0,1.002609,0.972973,525.0,230.0,37.0
331,四川.资阳/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,西南.资阳站.500.nd41392,西南.资阳站.220.4746,西南.资阳站.35.nd20609,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',41392,20608,20609,4745,4746,4763,-1,0,-1,7.3e-05,0.018761,8.8e-05,-0.002315,0.000533,0.040232,1.0,1.0,0.972973,525.0,230.0,37.0
333,四川.姚河坝厂/1#变压器,3,220,35,10,75,75,37,5,1,3,-0.025,242.0,1,1,1,0.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,四川.姚河坝厂.220.3400,四川.姚河坝厂.35.3402,四川.姚河坝厂.10.3403,-50.735,7.678,14.276,-1.038,36.597,-1.125,3,0,0,0,0,-50.90,7.52,14.60,0.76,'','','','','','',5374,5379,79,3400,3402,3403,0,0,0,0.003633,0.194,0.003958,0.119066,0.0017350000000000002,-0.013194999999999998,1.052174,1.040541,1.0,230.0,37.0,10.5
334,四川.太平驿厂/5#变压器,3,220,110,10,75,75,37,17,1,9,-0.013000000000000001,242.0,1,1,1,0.0,121.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.太平驿厂.220.2832,四川.太平驿厂.110.2836,四川.太平驿厂.10.2842,15.879000000000001,26.576,-16.963,-23.840999999999998,1.1,0.446,0,0,0,0,0,15.46,26.97,-16.97,-23.89,'','','','','','',18811,26823,26840,2832,2836,2842,0,0,0,0.000529,0.30693200000000004,0.000529,-0.004197,0.00018899999999999999,0.018941,1.052174,1.052174,1.0,230.0,115.0,10.5
335,四川.新平厂/205#变压器,3,220,110,6,180,180,75,1,1,1,0.0,220.0,1,1,1,0.0,110.0,6.3,0.0,0.0,0.0,-0.0,0.0,0.0,四川.新平厂.220.4934,四川.新平厂.110.4935,四川.新平厂.6.4940,16.689,26.729,-8.446,-25.938000000000002,-8.241,-0.447,0,0,0,0,0,'','','','','',-0.44,'','','','',7666,26844,26843,4934,4935,4940,0,0,0,3.8e-05,0.037807,3.8e-05,-0.004197,0.001588,0.05511,0.956522,0.956522,1.0,230.0,115.0,6.3
336,四川.富乐/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.富乐.500.3856,四川.富乐.220.3858,四川.富乐.35.nd19046,299.05,35.707,-298.889,-15.187000000000001,0.0,0.0,0,3,0,0,1,297.15,38.97,-300.07,-19.42,0.00,0.00,'',0.00,'','',18989,19038,19046,3856,3858,3864,0,0,-1,0.000138,0.026313,4.7e-05,-0.003153,0.0005740000000000001,0.05658,1.0,1.0,0.972973,525.0,230.0,37.0
337,四川.富乐/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.富乐.500.3856,四川.富乐.220.3858,四川.富乐.35.nd19045,298.379,35.621,-298.224,-15.15,0.0,0.0,0,3,0,0,1,297.15,38.97,-300.74,-20.09,0.00,0.00,'',0.00,'','',19047,19037,19045,3856,3858,3863,0,0,-1,0.000138,0.026445,4.8e-05,-0.0032329999999999998,0.000575,0.056326999999999995,1.0,1.0,0.972973,525.0,230.0,37.0
338,四川.雅安/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.雅安.500.3364,四川.雅安.220.3368,四川.雅安.35.3371,-243.796,-102.72200000000001,243.923,56.54,-0.003,59.922,0,2,0,0,0,-246.96,-90.39,243.49,50.46,-0.05,55.23,'',55.23,'','',21871,20323,20324,3364,3368,3371,0,0,0,4.6e-05,0.01712,0.000106,-0.00116,0.00054,0.039906,1.047619,1.025,0.972973,525.0,230.0,37.0
339,四川.月城/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,国调.月城站.500.3933,国调.月城站.220.3940,国调.月城站.35.nd19061,-134.328,22.198,134.38299999999998,-19.134,0.0,0.0,0,3,0,0,1,-137.62,30.45,137.45,-26.52,0.00,0.00,'','','','',19049,19060,19061,3933,3940,3951,0,0,-1,0.000132,0.017733000000000002,4.5e-05,-0.00227,0.000508,0.0392,1.047619,1.052174,0.972973,525.0,230.0,37.0
340,四川.月城/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,550.0,5,1,3,-0.025,242.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,国调.月城站.500.3933,国调.月城站.220.3940,国调.月城站.35.nd19062,-132.029,21.791,132.089,-18.782,0.0,0.0,0,3,0,0,1,-136.40,29.23,136.64,-26.52,0.00,0.00,'','','','',19054,19410,19062,3933,3940,3952,0,0,-1,0.000132,0.017933,4.5e-05,-0.0022,0.000508,0.038733,1.047619,1.052174,0.972973,525.0,230.0,37.0
341,四川.昭化/1#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.昭化.500.4406,四川.昭化.220.4408,四川.昭化.35.4409,39.992,19.608,-39.971,43.751999999999995,0.003,-61.486000000000004,0,3,0,0,0,39.58,18.27,-40.47,43.26,0.78,-61.59,'',-61.59,'','',19403,19386,19398,4406,4408,4409,0,0,0,9.499999999999999e-05,0.021953,8.9e-05,-0.002873,0.0005,0.039568,1.0,1.0,0.972973,525.0,230.0,37.0
342,四川.昭化/2#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.昭化.500.4406,四川.昭化.220.4408,四川.昭化.35.nd19399,40.299,29.139,-40.292,-28.671999999999997,0.0,0.0,0,3,0,0,1,39.58,27.40,-40.19,-29.02,0.00,-0.00,'',-0.00,'','',19402,19387,19399,4406,4408,4410,0,0,-1,9.300000000000001e-05,0.022272999999999998,9.1e-05,-0.003193,0.0005059999999999999,0.039567000000000005,1.0,1.0,0.972973,525.0,230.0,37.0
343,四川.昭化/3#变压器,3,500,220,35,750,750,240,1,1,1,0.0,525.0,5,1,3,-0.025,230.0,36.0,0.0,0.0,0.0,-0.0,0.0,0.0,四川.昭化.500.4406,四川.昭化.220.4408,四川.昭化.35.nd20982,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,1,'','','','','','','','','','',8642,20981,20982,4406,4408,4411,0,0,-1,9.8e-05,0.021256999999999998,9.1e-05,-0.00293,0.0005009999999999999,0.03946,1.0,1.0,0.972973,525.0,230.0,37.0
